               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  24,            0.016518,            0.011601,           0.0060005,             0.85215,             0.89118,             0.89336,             0.76768,            0.012855,           0.0081841,            0.008981,           0.0097723,           0.0097723,           0.0097723
                  25,            0.015949,            0.011131,           0.0061618,             0.83917,             0.82791,             0.88198,               0.753,            0.012933,           0.0084593,            0.010512,           0.0097624,           0.0097624,           0.0097624
                  26,            0.016279,            0.011272,            0.005838,             0.92121,             0.87488,             0.89415,             0.76065,            0.012878,           0.0082846,           0.0091197,           0.0097525,           0.0097525,           0.0097525
                  27,            0.016018,            0.011296,           0.0056492,             0.82314,             0.91665,             0.89467,              0.7507,             0.01261,           0.0085492,           0.0097621,           0.0097426,           0.0097426,           0.0097426
                  28,            0.015482,            0.011087,           0.0052449,             0.78404,             0.85754,             0.87541,             0.75562,             0.01272,           0.0084465,            0.011384,           0.0097327,           0.0097327,           0.0097327
                  29,             0.01545,             0.01097,           0.0055944,             0.88295,             0.85954,             0.87718,             0.76179,             0.01228,            0.008225,            0.012699,           0.0097228,           0.0097228,           0.0097228
                  30,            0.015168,             0.01092,           0.0057578,             0.81727,             0.86688,             0.88016,             0.76644,            0.012357,           0.0081838,            0.012851,           0.0097129,           0.0097129,           0.0097129
                  31,            0.015105,            0.010893,           0.0054559,             0.85705,             0.85423,             0.89895,             0.78188,            0.011802,           0.0080429,            0.010371,            0.009703,            0.009703,            0.009703
                  32,            0.014876,            0.011095,           0.0053474,             0.88312,             0.87689,             0.90834,             0.75959,            0.012002,           0.0082507,            0.011231,           0.0096931,           0.0096931,           0.0096931
                  33,            0.014992,            0.011079,           0.0052109,             0.86988,             0.85946,             0.90982,             0.78664,            0.012445,           0.0080157,           0.0095705,           0.0096832,           0.0096832,           0.0096832
                  34,            0.015171,            0.010809,           0.0055847,             0.90189,             0.90436,             0.93562,             0.80568,            0.012268,           0.0077817,           0.0068886,           0.0096733,           0.0096733,           0.0096733
                  35,            0.014835,            0.010776,           0.0047971,             0.90736,             0.88332,              0.9203,             0.78924,             0.01174,           0.0080147,           0.0095676,           0.0096634,           0.0096634,           0.0096634
                  36,            0.014582,            0.010598,           0.0051322,             0.90218,             0.87589,              0.9106,             0.77819,            0.012478,           0.0082311,            0.010082,           0.0096535,           0.0096535,           0.0096535
                  37,            0.014468,            0.010535,           0.0046989,             0.89931,             0.87885,             0.91763,             0.78977,            0.011858,           0.0078975,           0.0092923,           0.0096436,           0.0096436,           0.0096436
                  38,            0.013733,            0.010263,           0.0049656,             0.87357,             0.87468,              0.9007,             0.78208,            0.011877,           0.0081562,            0.010001,           0.0096337,           0.0096337,           0.0096337
                  39,            0.014016,            0.010345,           0.0048603,             0.89519,             0.91265,             0.92184,             0.78585,            0.011831,            0.008278,           0.0074003,           0.0096238,           0.0096238,           0.0096238
                  40,            0.014134,            0.010414,           0.0050435,             0.90835,             0.88985,             0.91175,             0.79575,            0.011659,           0.0079753,            0.009919,           0.0096139,           0.0096139,           0.0096139
                  41,            0.014154,             0.01034,           0.0048088,              0.8247,             0.92691,             0.91511,             0.77772,            0.011579,           0.0081684,           0.0093953,            0.009604,            0.009604,            0.009604
                  42,            0.013819,             0.01022,           0.0047248,             0.85327,             0.91831,             0.90846,             0.77811,            0.011711,           0.0080922,           0.0081205,           0.0095941,           0.0095941,           0.0095941
                  43,            0.014071,            0.010265,           0.0049529,             0.85577,             0.89585,             0.91403,             0.76871,            0.011582,           0.0084635,           0.0095659,           0.0095842,           0.0095842,           0.0095842
                  44,            0.013908,            0.010274,           0.0048232,             0.90355,             0.86747,             0.88899,             0.77172,            0.011755,           0.0079358,             0.01196,           0.0095743,           0.0095743,           0.0095743
                  45,            0.013643,            0.010106,           0.0046139,             0.80948,             0.88137,             0.87629,             0.76717,            0.011512,           0.0079501,            0.010356,           0.0095644,           0.0095644,           0.0095644
                  46,            0.013932,            0.010222,           0.0044161,             0.91584,             0.87611,             0.91519,             0.79797,            0.011754,           0.0081851,           0.0086769,           0.0095545,           0.0095545,           0.0095545
                  47,            0.013776,            0.010124,           0.0044938,             0.90593,             0.85578,             0.88912,             0.78266,            0.011197,           0.0079696,           0.0095013,           0.0095446,           0.0095446,           0.0095446
                  48,            0.013506,            0.010155,            0.004552,             0.85643,             0.87583,             0.90455,             0.77702,            0.011196,           0.0081849,           0.0086461,           0.0095347,           0.0095347,           0.0095347
                  49,            0.013641,            0.010128,           0.0047354,             0.88686,              0.8532,             0.86151,             0.75357,              0.0115,            0.008563,            0.010459,           0.0095248,           0.0095248,           0.0095248
                  50,            0.013317,            0.010218,           0.0047642,               0.834,             0.91085,             0.91042,             0.78284,              0.0112,           0.0079102,            0.009241,           0.0095149,           0.0095149,           0.0095149
                  51,            0.013418,            0.010171,           0.0044256,             0.90397,             0.88635,             0.91146,             0.77197,            0.011656,           0.0081628,            0.011561,            0.009505,            0.009505,            0.009505
                  52,            0.013529,            0.010101,           0.0044614,             0.82439,             0.88683,             0.87696,             0.75958,            0.011162,           0.0077357,            0.011272,           0.0094951,           0.0094951,           0.0094951
                  53,               0.013,           0.0099988,            0.004654,             0.87274,             0.88245,             0.88543,             0.75767,            0.010985,           0.0083033,            0.010689,           0.0094852,           0.0094852,           0.0094852
                  54,            0.013168,            0.010105,           0.0046999,             0.80747,             0.86245,             0.85265,             0.74043,            0.011284,           0.0079671,            0.012545,           0.0094753,           0.0094753,           0.0094753
                  55,            0.013292,             0.01016,           0.0048954,              0.8927,              0.8934,              0.9129,             0.77506,             0.01122,           0.0076627,           0.0097706,           0.0094654,           0.0094654,           0.0094654
                  56,            0.012961,            0.010203,           0.0047434,             0.86359,             0.90044,             0.88598,             0.77369,            0.011097,           0.0079139,           0.0093799,           0.0094555,           0.0094555,           0.0094555
                  57,            0.012928,            0.010051,           0.0044783,             0.82227,             0.83859,             0.84162,             0.73883,            0.011444,           0.0082362,            0.012625,           0.0094456,           0.0094456,           0.0094456
                  58,            0.013114,            0.010151,           0.0046599,             0.87876,             0.93863,             0.92962,             0.80776,              0.0112,           0.0079932,           0.0080014,           0.0094357,           0.0094357,           0.0094357
                  59,            0.013321,           0.0099576,           0.0044564,             0.87516,             0.82717,             0.87317,             0.77889,             0.01117,           0.0081152,            0.010306,           0.0094258,           0.0094258,           0.0094258
                  60,            0.012703,           0.0098215,           0.0043033,             0.86368,             0.91444,              0.9107,             0.77842,            0.011054,           0.0080215,           0.0085042,           0.0094159,           0.0094159,           0.0094159
                  61,            0.012737,           0.0099976,           0.0045413,             0.87432,             0.90438,             0.91565,             0.78807,            0.010985,           0.0077437,           0.0088968,            0.009406,            0.009406,            0.009406
                  62,            0.012683,           0.0099207,           0.0041512,             0.82416,             0.86476,             0.88294,             0.77835,             0.01104,           0.0076059,            0.014454,           0.0093961,           0.0093961,           0.0093961
                  63,            0.012672,           0.0098609,           0.0041972,             0.89455,             0.86172,             0.89052,             0.78633,            0.011109,           0.0081692,            0.009556,           0.0093862,           0.0093862,           0.0093862
                  64,             0.01266,           0.0097233,           0.0044494,             0.84888,             0.82536,             0.85842,             0.76973,            0.010989,           0.0078997,            0.010696,           0.0093763,           0.0093763,           0.0093763
                  65,             0.01253,           0.0097161,           0.0042724,              0.8515,              0.8817,             0.90222,             0.78554,            0.011186,           0.0085799,            0.010112,           0.0093664,           0.0093664,           0.0093664
                  66,            0.012398,           0.0095936,           0.0039915,             0.87724,             0.87885,             0.91746,              0.7981,            0.011214,           0.0079165,           0.0096715,           0.0093565,           0.0093565,           0.0093565
                  67,            0.012522,           0.0098824,           0.0042719,              0.9054,             0.88695,             0.90073,             0.77035,            0.011028,           0.0078166,            0.010274,           0.0093466,           0.0093466,           0.0093466
                  68,            0.012569,           0.0095652,           0.0046777,             0.89701,             0.88039,             0.89936,             0.78474,            0.011312,           0.0078124,            0.009612,           0.0093367,           0.0093367,           0.0093367
                  69,            0.012381,            0.009477,           0.0042596,             0.86618,             0.91099,             0.89252,             0.76926,            0.011418,           0.0078362,           0.0099092,           0.0093268,           0.0093268,           0.0093268
                  70,            0.012425,           0.0098525,           0.0044573,             0.87307,              0.9104,             0.91607,             0.79607,            0.010808,           0.0077616,            0.010344,           0.0093169,           0.0093169,           0.0093169
                  71,            0.012388,           0.0096209,           0.0041186,             0.83735,             0.89186,             0.90706,             0.78154,            0.010919,           0.0077138,            0.010795,            0.009307,            0.009307,            0.009307
                  72,            0.012386,           0.0096328,           0.0043113,             0.88097,             0.88213,             0.91058,             0.79728,            0.010841,           0.0073513,            0.010291,           0.0092971,           0.0092971,           0.0092971
                  73,            0.012365,           0.0096019,           0.0042006,              0.9075,             0.88771,             0.91242,             0.79059,            0.010406,            0.007471,            0.010713,           0.0092872,           0.0092872,           0.0092872
                  74,            0.012102,            0.009416,           0.0041439,             0.87257,             0.88013,             0.89316,             0.78145,            0.011347,           0.0077898,              0.0103,           0.0092773,           0.0092773,           0.0092773
                  75,            0.012134,           0.0095154,            0.004005,             0.86186,             0.88815,             0.89208,             0.78451,            0.010868,           0.0074421,            0.011083,           0.0092674,           0.0092674,           0.0092674
                  76,            0.011834,           0.0093382,           0.0039563,             0.83291,             0.89186,             0.89335,             0.78766,            0.010745,           0.0075853,            0.010557,           0.0092575,           0.0092575,           0.0092575
                  77,            0.012246,           0.0093632,           0.0038803,             0.82855,             0.88563,             0.90229,             0.78662,            0.011337,           0.0077564,            0.010619,           0.0092476,           0.0092476,           0.0092476
                  78,             0.01178,           0.0091366,           0.0036916,             0.86084,             0.89186,             0.89532,              0.7791,            0.010903,           0.0075208,            0.010769,           0.0092377,           0.0092377,           0.0092377
                  79,            0.012414,            0.009607,           0.0037749,             0.88712,             0.91247,             0.92647,             0.79983,            0.010654,           0.0075022,           0.0095945,           0.0092278,           0.0092278,           0.0092278
                  80,            0.012047,            0.009305,           0.0043262,             0.90689,             0.88127,             0.93168,             0.81448,            0.010851,           0.0077604,           0.0081771,           0.0092179,           0.0092179,           0.0092179
                  81,            0.012049,           0.0095335,           0.0042835,             0.88251,             0.86957,              0.9212,              0.8135,            0.010589,           0.0075976,           0.0083408,            0.009208,            0.009208,            0.009208
                  82,            0.011998,           0.0094257,           0.0043007,             0.88292,              0.8792,             0.91173,             0.79748,            0.010537,           0.0074489,            0.011438,           0.0091981,           0.0091981,           0.0091981
                  83,            0.011805,           0.0095103,           0.0042156,             0.91565,             0.83356,             0.89773,             0.79433,            0.010789,           0.0076159,            0.012464,           0.0091882,           0.0091882,           0.0091882
                  84,            0.011866,           0.0093276,           0.0041158,             0.89346,             0.84735,             0.89873,             0.80073,            0.010716,           0.0074244,            0.010288,           0.0091783,           0.0091783,           0.0091783
                  85,            0.011835,           0.0093974,           0.0038628,             0.88972,             0.86886,             0.92291,             0.81015,            0.010392,            0.007293,           0.0089366,           0.0091684,           0.0091684,           0.0091684
                  86,            0.011835,           0.0092191,           0.0039805,             0.87077,              0.8276,             0.89383,             0.78648,            0.010666,           0.0076403,            0.011333,           0.0091585,           0.0091585,           0.0091585
                  87,            0.011639,           0.0093671,            0.003973,             0.81441,              0.8663,             0.86574,             0.76414,            0.010601,           0.0075365,            0.012134,           0.0091486,           0.0091486,           0.0091486
                  88,            0.011534,            0.009049,           0.0040373,             0.86105,             0.83464,             0.87334,             0.77229,            0.010685,           0.0076877,            0.013211,           0.0091387,           0.0091387,           0.0091387
                  89,            0.011665,           0.0090985,           0.0036735,             0.89396,             0.85996,             0.88801,              0.7776,            0.010859,           0.0077018,            0.011459,           0.0091288,           0.0091288,           0.0091288
                  90,            0.011512,           0.0092399,           0.0034958,             0.84186,             0.88236,             0.88245,             0.76768,            0.010865,           0.0077864,            0.010448,           0.0091189,           0.0091189,           0.0091189
                  91,            0.011484,           0.0093332,           0.0038291,              0.8993,               0.831,             0.89556,             0.78205,            0.010847,           0.0075934,            0.010291,            0.009109,            0.009109,            0.009109
                  92,            0.011534,           0.0093201,           0.0037912,             0.90269,             0.90047,             0.91022,             0.78842,            0.010889,           0.0076914,            0.010087,           0.0090991,           0.0090991,           0.0090991
                  93,            0.011589,           0.0093617,           0.0041216,             0.87791,             0.87727,             0.90454,             0.77729,            0.011204,           0.0076515,            0.009417,           0.0090892,           0.0090892,           0.0090892
                  94,            0.011372,           0.0090136,           0.0039205,             0.84624,             0.90641,             0.90632,             0.79319,             0.01083,           0.0073859,            0.010446,           0.0090793,           0.0090793,           0.0090793
                  95,             0.01134,           0.0092227,           0.0038282,             0.84778,             0.90828,              0.9015,             0.78733,            0.010725,           0.0075989,           0.0080011,           0.0090694,           0.0090694,           0.0090694
                  96,            0.011632,           0.0091002,           0.0039423,              0.8787,             0.90693,              0.9338,             0.81037,            0.010661,           0.0075948,           0.0083242,           0.0090595,           0.0090595,           0.0090595
                  97,            0.011308,           0.0091676,           0.0036697,             0.88922,             0.91394,             0.91264,             0.78434,            0.010911,           0.0077987,           0.0067322,           0.0090496,           0.0090496,           0.0090496
                  98,            0.011481,           0.0090794,           0.0037259,             0.83114,             0.91795,             0.88868,             0.77465,            0.010715,           0.0075161,             0.01089,           0.0090397,           0.0090397,           0.0090397
                  99,            0.011124,           0.0089638,           0.0038577,             0.83463,             0.89048,             0.87435,             0.76461,            0.010828,           0.0078582,            0.011756,           0.0090298,           0.0090298,           0.0090298
                 100,            0.011444,           0.0091747,           0.0034877,             0.86265,             0.90702,              0.8928,             0.77259,            0.010715,           0.0078489,            0.010868,           0.0090199,           0.0090199,           0.0090199
                 101,            0.011505,           0.0090719,           0.0038953,             0.82911,             0.88165,              0.8794,             0.76632,            0.010775,           0.0077873,              0.0117,             0.00901,             0.00901,             0.00901
                 102,             0.01149,           0.0091746,           0.0038473,             0.86902,             0.87824,             0.90721,             0.78915,            0.010549,           0.0074922,            0.011652,           0.0090001,           0.0090001,           0.0090001
                 103,            0.011184,           0.0090586,           0.0038913,             0.83783,             0.90551,             0.89098,             0.78052,            0.010564,           0.0075555,            0.011663,           0.0089902,           0.0089902,           0.0089902
                 104,            0.011475,           0.0091876,           0.0037599,              0.8294,             0.91891,             0.88706,             0.77712,            0.010568,           0.0074708,             0.01084,           0.0089803,           0.0089803,           0.0089803
                 105,            0.011305,           0.0091888,           0.0043571,             0.86841,             0.91237,             0.91135,             0.79812,            0.010615,           0.0076867,            0.010683,           0.0089704,           0.0089704,           0.0089704
                 106,            0.011304,           0.0090949,           0.0038462,             0.83371,             0.87583,             0.85741,             0.75809,             0.01049,           0.0075679,            0.011802,           0.0089605,           0.0089605,           0.0089605
                 107,            0.011203,           0.0089925,            0.003761,              0.8738,             0.89578,             0.89632,             0.79589,            0.010381,           0.0075822,            0.010432,           0.0089506,           0.0089506,           0.0089506
                 108,            0.011208,           0.0092145,           0.0039334,             0.87238,             0.87677,             0.91258,              0.7994,             0.01041,           0.0076229,           0.0098156,           0.0089407,           0.0089407,           0.0089407
                 109,            0.010974,           0.0089798,           0.0038153,             0.86083,             0.89483,             0.89934,             0.79544,            0.010535,           0.0076839,            0.010725,           0.0089308,           0.0089308,           0.0089308
                 110,            0.011571,           0.0092248,           0.0036669,             0.88417,             0.86496,             0.90795,              0.7955,            0.010614,              0.0077,            0.010455,           0.0089209,           0.0089209,           0.0089209
                 111,            0.011092,            0.009177,           0.0036425,             0.85425,             0.88465,             0.90868,              0.8088,              0.0103,            0.007648,           0.0091203,            0.008911,            0.008911,            0.008911
                 112,            0.010902,           0.0092143,           0.0038949,             0.89461,             0.88073,             0.91304,             0.81512,            0.010433,           0.0075236,           0.0081051,           0.0089011,           0.0089011,           0.0089011
                 113,            0.010959,           0.0088296,           0.0036633,             0.85993,             0.89433,             0.91387,             0.80587,            0.010514,           0.0074027,           0.0091881,           0.0088912,           0.0088912,           0.0088912
                 114,            0.011299,           0.0091345,           0.0042454,             0.82763,             0.91243,             0.89478,             0.78522,             0.01069,           0.0075131,            0.011577,           0.0088813,           0.0088813,           0.0088813
                 115,            0.011293,           0.0090993,           0.0039808,             0.88376,             0.85258,             0.90253,             0.80543,            0.010443,           0.0075469,             0.01092,           0.0088714,           0.0088714,           0.0088714
                 116,            0.010967,           0.0089931,           0.0039649,              0.8499,             0.84685,             0.88369,             0.78336,            0.010427,           0.0074748,            0.011759,           0.0088615,           0.0088615,           0.0088615
                 117,              0.0113,           0.0090513,           0.0039457,             0.83617,             0.86888,             0.89362,              0.7878,            0.010322,           0.0075551,            0.011491,           0.0088516,           0.0088516,           0.0088516
                 118,            0.011306,           0.0090682,           0.0038826,             0.90831,             0.85328,             0.88804,             0.79461,            0.010336,           0.0074456,            0.011022,           0.0088417,           0.0088417,           0.0088417
                 119,            0.011193,           0.0091001,           0.0040675,             0.87857,             0.85421,             0.88522,             0.78923,            0.010447,           0.0073354,            0.011569,           0.0088318,           0.0088318,           0.0088318
                 120,            0.010977,           0.0090339,           0.0039596,             0.85932,             0.86683,             0.87251,             0.78089,             0.01029,           0.0073715,             0.01195,           0.0088219,           0.0088219,           0.0088219
                 121,            0.010999,           0.0089554,           0.0038396,             0.88745,             0.85798,             0.89851,             0.79745,            0.010288,           0.0071408,            0.011503,            0.008812,            0.008812,            0.008812
                 122,            0.011011,           0.0088069,           0.0037267,             0.89528,             0.85438,              0.9159,              0.8126,            0.010239,            0.007217,            0.010496,           0.0088021,           0.0088021,           0.0088021
                 123,            0.010979,           0.0088304,           0.0035699,             0.87735,             0.85764,             0.90359,             0.80268,            0.010158,           0.0073435,            0.011603,           0.0087922,           0.0087922,           0.0087922
                 124,            0.010861,           0.0088871,           0.0036644,             0.84913,             0.83422,             0.88766,             0.77696,            0.010326,           0.0073871,            0.013727,           0.0087823,           0.0087823,           0.0087823
                 125,            0.011119,           0.0090032,           0.0040439,             0.85531,             0.83796,             0.85825,             0.76064,            0.010362,           0.0073102,             0.01205,           0.0087724,           0.0087724,           0.0087724
                 126,            0.010642,           0.0091409,           0.0036914,             0.90549,             0.84584,             0.89165,             0.79239,            0.010289,           0.0074119,            0.010904,           0.0087625,           0.0087625,           0.0087625
                 127,            0.011022,           0.0088063,           0.0038853,             0.85892,             0.86311,             0.88308,             0.78673,            0.010215,           0.0074112,            0.011408,           0.0087526,           0.0087526,           0.0087526
                 128,            0.011037,           0.0091458,           0.0036116,             0.87482,             0.85676,             0.90048,             0.80677,            0.010284,           0.0074543,            0.011239,           0.0087427,           0.0087427,           0.0087427
                 129,             0.01068,           0.0088459,           0.0036589,             0.82538,             0.91567,             0.90533,             0.80264,            0.010213,           0.0073874,           0.0096144,           0.0087328,           0.0087328,           0.0087328
                 130,            0.010958,           0.0088125,           0.0036086,              0.8486,             0.87992,             0.90424,             0.80008,            0.010141,           0.0071892,            0.010244,           0.0087229,           0.0087229,           0.0087229
                 131,            0.010788,           0.0089091,           0.0039208,             0.85931,             0.84142,             0.89508,             0.79195,            0.010181,             0.00735,            0.010314,            0.008713,            0.008713,            0.008713
                 132,            0.010928,           0.0088841,           0.0036608,             0.87773,             0.88279,             0.91193,             0.79303,            0.010271,           0.0075334,            0.010237,           0.0087031,           0.0087031,           0.0087031
                 133,            0.011055,           0.0087832,           0.0034003,             0.86197,             0.85797,             0.89209,             0.79222,            0.010247,           0.0073407,            0.010576,           0.0086932,           0.0086932,           0.0086932
                 134,            0.010985,           0.0091713,           0.0037772,             0.84358,             0.86479,             0.90725,             0.80602,            0.010393,           0.0073668,            0.010045,           0.0086833,           0.0086833,           0.0086833
                 135,            0.010862,           0.0090955,           0.0039904,             0.91203,             0.86248,             0.88293,             0.79212,            0.010258,           0.0074605,            0.010767,           0.0086734,           0.0086734,           0.0086734
                 136,            0.010822,           0.0089757,           0.0040684,             0.90254,             0.83322,             0.87097,             0.77786,            0.010401,            0.007661,             0.01288,           0.0086635,           0.0086635,           0.0086635
                 137,            0.010548,           0.0088818,           0.0036207,             0.87808,              0.8717,              0.8985,             0.79105,            0.010285,            0.007526,            0.012251,           0.0086536,           0.0086536,           0.0086536
                 138,            0.010826,           0.0088192,           0.0033922,             0.90321,             0.86695,             0.90158,             0.79269,            0.010288,           0.0073565,             0.01312,           0.0086437,           0.0086437,           0.0086437
                 139,            0.010473,           0.0086819,            0.003575,             0.88377,             0.86222,             0.89808,             0.79215,             0.01033,           0.0073338,            0.011721,           0.0086338,           0.0086338,           0.0086338
                 140,            0.010453,           0.0086423,           0.0037407,             0.87248,             0.86734,             0.88264,             0.79029,            0.010359,           0.0074922,             0.01182,           0.0086239,           0.0086239,           0.0086239
                 141,            0.010724,           0.0085284,           0.0039005,             0.90309,             0.82877,             0.87174,             0.77998,            0.010222,           0.0073505,            0.012143,            0.008614,            0.008614,            0.008614
                 142,            0.010773,           0.0087792,            0.003808,             0.89862,              0.8492,             0.90652,             0.80239,            0.010329,           0.0074463,            0.010929,           0.0086041,           0.0086041,           0.0086041
                 143,            0.010715,           0.0089391,           0.0038198,             0.87991,             0.86439,              0.9162,             0.80618,              0.0103,            0.007446,            0.010694,           0.0085942,           0.0085942,           0.0085942
                 144,            0.010583,           0.0088248,            0.003676,             0.87373,             0.86314,             0.90864,             0.80202,            0.010219,           0.0073081,            0.011132,           0.0085843,           0.0085843,           0.0085843
                 145,            0.010615,           0.0089121,           0.0034604,             0.86184,             0.91382,             0.92015,             0.81367,             0.01033,           0.0073336,            0.010566,           0.0085744,           0.0085744,           0.0085744
                 146,            0.010585,           0.0087487,           0.0035134,             0.88151,             0.85827,             0.90013,             0.79672,            0.010348,           0.0074611,            0.010964,           0.0085645,           0.0085645,           0.0085645
                 147,            0.010504,           0.0086162,           0.0036062,             0.88293,             0.86034,               0.901,             0.79865,            0.010282,           0.0075481,            0.011306,           0.0085546,           0.0085546,           0.0085546
                 148,             0.01025,           0.0087562,           0.0033835,             0.88696,             0.86194,             0.88466,             0.78856,            0.010241,           0.0074855,            0.011336,           0.0085447,           0.0085447,           0.0085447
                 149,            0.010485,           0.0086718,           0.0034056,             0.88805,             0.89444,             0.89373,             0.78983,            0.010185,           0.0074546,            0.011307,           0.0085348,           0.0085348,           0.0085348
                 150,            0.010409,            0.008595,           0.0034587,             0.88838,             0.88999,             0.90189,             0.79613,             0.01014,           0.0074059,            0.010819,           0.0085249,           0.0085249,           0.0085249
                 151,            0.010341,           0.0087052,           0.0036943,             0.86545,             0.88617,             0.89903,             0.79769,             0.01016,           0.0074149,            0.010639,            0.008515,            0.008515,            0.008515
                 152,            0.010669,           0.0087229,           0.0033866,              0.8835,              0.9006,             0.90981,             0.79699,            0.010309,           0.0073778,            0.010456,           0.0085051,           0.0085051,           0.0085051
                 153,            0.010294,           0.0085656,           0.0034752,             0.87167,             0.90254,             0.90794,             0.80468,            0.010335,           0.0072939,            0.010522,           0.0084952,           0.0084952,           0.0084952
                 154,            0.010427,           0.0085813,           0.0038784,             0.88882,             0.87146,             0.91676,             0.80546,            0.010284,           0.0073004,            0.010294,           0.0084853,           0.0084853,           0.0084853
                 155,            0.010436,           0.0085787,           0.0035459,             0.89748,             0.90082,             0.91467,             0.79535,              0.0103,           0.0072973,            0.010075,           0.0084754,           0.0084754,           0.0084754
                 156,            0.010605,           0.0087126,           0.0037052,             0.86467,             0.91567,             0.90837,             0.79483,            0.010233,           0.0074157,            0.010268,           0.0084655,           0.0084655,           0.0084655
