               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  10,            0.033036,            0.022116,            0.025574,             0.27494,            0.052123,            0.040279,            0.016437,            0.050814,            0.060533,            0.075189,           0.0096436,           0.0096436,           0.0096436
                  11,            0.032744,            0.021665,            0.024303,             0.69044,            0.014035,           0.0047619,          0.00072071,            0.062277,            0.056966,            0.090994,            0.009604,            0.009604,            0.009604
                  12,             0.03208,            0.021678,            0.022869,             0.83558,            0.004065,          0.00097266,          0.00022704,            0.061653,            0.078544,              0.0565,           0.0095644,           0.0095644,           0.0095644
                  13,            0.030228,            0.020591,            0.021373,             0.17166,           0.0075738,           0.0021312,           0.0005777,            0.063491,            0.054318,            0.049664,           0.0095248,           0.0095248,           0.0095248
                  14,            0.030044,             0.02051,            0.021013,              0.1024,            0.051191,            0.023437,            0.005872,            0.054336,            0.047589,            0.047951,           0.0094852,           0.0094852,           0.0094852
                  15,            0.029977,            0.020871,            0.021274,             0.36114,             0.06042,            0.010578,           0.0024897,            0.056658,            0.059394,            0.048344,           0.0094456,           0.0094456,           0.0094456
                  16,            0.028841,            0.020522,            0.019827,            0.024271,            0.010526,           0.0057301,           0.0020064,            0.054798,            0.072964,            0.051129,            0.009406,            0.009406,            0.009406
                  17,            0.029179,            0.021222,            0.019079,             0.23905,            0.015789,            0.016278,           0.0039985,            0.055996,            0.066723,            0.045917,           0.0093664,           0.0093664,           0.0093664
                  18,             0.02856,            0.019862,            0.018292,            0.023998,            0.023278,           0.0099531,           0.0031912,            0.053764,            0.056472,            0.046786,           0.0093268,           0.0093268,           0.0093268
                  19,            0.028235,            0.020171,            0.018139,             0.22906,             0.02807,            0.018245,           0.0065113,            0.052577,            0.062827,            0.059555,           0.0092872,           0.0092872,           0.0092872
                  20,            0.027919,            0.019617,            0.017806,             0.30418,           0.0052632,           0.0099566,           0.0050523,            0.052941,            0.069374,            0.065558,           0.0092476,           0.0092476,           0.0092476
                  21,            0.028075,            0.019007,            0.017353,            0.050135,            0.027343,            0.023281,           0.0099601,            0.050522,             0.06506,            0.055597,            0.009208,            0.009208,            0.009208
                  22,            0.028316,            0.019461,            0.017564,             0.22515,            0.021887,            0.018919,            0.007376,            0.052035,            0.056983,            0.048204,           0.0091684,           0.0091684,           0.0091684
                  23,            0.027423,            0.019334,             0.01738,            0.084793,             0.10679,            0.080123,             0.02356,             0.05183,            0.047013,            0.054214,           0.0091288,           0.0091288,           0.0091288
                  24,            0.027554,            0.019056,             0.01681,            0.059252,            0.031857,            0.021539,           0.0094856,            0.056852,            0.060728,            0.081924,           0.0090892,           0.0090892,           0.0090892
                  25,            0.025911,            0.017884,            0.015919,             0.23626,            0.080472,            0.059528,            0.033307,            0.043763,            0.054932,            0.063446,           0.0090496,           0.0090496,           0.0090496
                  26,            0.026047,            0.019067,            0.015723,            0.012749,             0.10097,            0.025701,           0.0089718,            0.063963,             0.05409,            0.074606,             0.00901,             0.00901,             0.00901
                  27,            0.025317,            0.018536,            0.014387,              0.3512,            0.032692,            0.046481,            0.021915,            0.044821,            0.054715,            0.048253,           0.0089704,           0.0089704,           0.0089704
                  28,            0.025246,            0.018257,            0.014537,            0.044689,            0.053104,            0.018462,           0.0060336,            0.055101,            0.054359,            0.048059,           0.0089308,           0.0089308,           0.0089308
                  29,            0.025105,            0.018011,            0.014475,              0.2459,              0.0543,            0.046773,            0.021972,            0.046308,            0.049431,            0.040523,           0.0088912,           0.0088912,           0.0088912
                  30,            0.025518,            0.018014,            0.013979,            0.087447,            0.097626,            0.057997,            0.021044,            0.047363,            0.040203,            0.048097,           0.0088516,           0.0088516,           0.0088516
                  31,            0.024718,            0.018077,            0.013054,             0.45334,            0.036842,            0.049077,            0.017924,            0.052045,            0.068581,            0.059624,            0.008812,            0.008812,            0.008812
                  32,             0.02441,            0.017774,            0.013339,              0.0319,            0.038596,            0.026082,           0.0084061,            0.048737,            0.059852,            0.053864,           0.0087724,           0.0087724,           0.0087724
                  33,            0.024257,            0.017312,            0.012372,             0.37819,            0.025661,            0.021736,           0.0096245,            0.044396,            0.061864,            0.047806,           0.0087328,           0.0087328,           0.0087328
                  34,             0.02393,            0.017361,             0.01208,             0.24702,            0.070454,            0.083781,            0.035204,            0.043852,            0.054881,             0.05452,           0.0086932,           0.0086932,           0.0086932
                  35,            0.023354,            0.017442,            0.012531,             0.20552,            0.016346,            0.011989,            0.006318,            0.044051,            0.063468,            0.059238,           0.0086536,           0.0086536,           0.0086536
                  36,            0.023362,            0.017753,            0.013505,             0.16415,             0.15063,             0.12359,            0.051764,            0.042806,            0.044155,            0.048628,            0.008614,            0.008614,            0.008614
                  37,            0.023514,            0.017336,            0.012007,             0.10308,            0.014035,             0.01461,           0.0043092,            0.050848,             0.07623,            0.048058,           0.0085744,           0.0085744,           0.0085744
                  38,            0.023574,            0.017141,            0.011716,           0.0017802,            0.023641,           0.0012193,          0.00034248,            0.054615,            0.077615,            0.049722,           0.0085348,           0.0085348,           0.0085348
                  39,            0.023028,            0.017221,            0.011853,             0.67981,           0.0052632,           0.0016868,           0.0005934,            0.054113,            0.073296,            0.056355,           0.0084952,           0.0084952,           0.0084952
                  40,            0.023022,            0.016107,            0.012061,           0.0014654,            0.033333,           0.0010097,          0.00030494,            0.052287,            0.074861,            0.058728,           0.0084556,           0.0084556,           0.0084556
                  41,            0.023307,            0.016657,             0.01145,            0.048456,             0.18106,            0.074224,            0.033477,            0.044069,            0.060636,            0.054208,            0.008416,            0.008416,            0.008416
                  42,            0.022968,            0.016974,            0.010727,             0.21441,              0.1557,             0.14638,            0.069164,            0.040649,            0.042434,            0.043167,           0.0083764,           0.0083764,           0.0083764
                  43,            0.022026,            0.016623,            0.011515,            0.083881,            0.039108,            0.045076,            0.024119,            0.046957,            0.056022,            0.050783,           0.0083368,           0.0083368,           0.0083368
                  44,            0.022568,             0.01661,            0.010967,             0.34109,            0.065108,            0.083765,            0.039176,            0.042376,            0.050565,            0.054163,           0.0082972,           0.0082972,           0.0082972
                  45,            0.022897,            0.016734,            0.010346,             0.21772,            0.019298,            0.020666,           0.0080501,            0.046341,            0.060198,            0.063962,           0.0082576,           0.0082576,           0.0082576
                  46,            0.022522,            0.016958,            0.010023,             0.34566,           0.0052632,           0.0049693,           0.0016311,            0.056735,            0.068073,            0.068607,            0.008218,            0.008218,            0.008218
                  47,             0.02242,            0.016473,            0.010711,             0.24185,            0.040351,            0.049688,            0.021646,            0.052506,            0.063774,            0.071057,           0.0081784,           0.0081784,           0.0081784
                  48,             0.02237,            0.016717,            0.010452,              0.2396,              0.1138,             0.14168,            0.060853,            0.045659,             0.04602,            0.054115,           0.0081388,           0.0081388,           0.0081388
                  49,            0.022287,            0.016545,            0.010147,             0.17322,           0.0052632,           0.0033561,           0.0015465,            0.045467,            0.069644,            0.061395,           0.0080992,           0.0080992,           0.0080992
                  50,            0.022239,            0.016187,            0.010497,              0.2677,            0.061404,            0.072862,            0.023475,            0.051351,            0.053591,            0.060672,           0.0080596,           0.0080596,           0.0080596
                  51,            0.021914,            0.016784,           0.0099107,             0.25367,            0.049123,            0.063353,            0.029522,            0.050005,            0.059207,            0.074326,             0.00802,             0.00802,             0.00802
                  52,            0.021424,            0.015619,           0.0098171,             0.81102,            0.064912,            0.094245,            0.044613,            0.052031,            0.054599,            0.077042,           0.0079804,           0.0079804,           0.0079804
                  53,            0.021502,            0.016009,           0.0093763,            0.048837,              0.1521,            0.077412,            0.035911,            0.047154,            0.065508,            0.062683,           0.0079408,           0.0079408,           0.0079408
                  54,              0.0209,            0.015758,            0.008223,             0.35532,            0.084402,            0.098124,            0.043518,            0.044266,             0.05548,            0.070645,           0.0079012,           0.0079012,           0.0079012
                  55,            0.020813,            0.015733,           0.0086384,             0.52161,            0.031849,            0.034779,            0.013365,            0.049486,            0.074084,            0.053955,           0.0078616,           0.0078616,           0.0078616
                  56,            0.021401,            0.015694,           0.0089358,          0.00079936,           0.0070175,           0.0004412,          0.00014223,            0.054029,            0.094255,            0.076489,            0.007822,            0.007822,            0.007822
                  57,            0.021411,            0.015563,            0.009297,           0.0058476,            0.069883,            0.016368,           0.0066399,            0.053444,             0.07224,            0.062473,           0.0077824,           0.0077824,           0.0077824
                  58,            0.020517,            0.015872,           0.0083829,             0.17476,           0.0089555,           0.0017026,          0.00066024,            0.052059,            0.074397,             0.10244,           0.0077428,           0.0077428,           0.0077428
                  59,            0.020179,            0.016054,           0.0088276,             0.43166,             0.05614,            0.064178,            0.026107,            0.048043,            0.055752,            0.083759,           0.0077032,           0.0077032,           0.0077032
                  60,            0.019872,            0.015981,           0.0090141,             0.17905,             0.03655,           0.0079125,           0.0016316,            0.058065,            0.055198,            0.065558,           0.0076636,           0.0076636,           0.0076636
                  61,            0.020144,            0.015341,           0.0072172,             0.38959,            0.017885,            0.025876,           0.0074952,            0.056984,            0.062506,            0.073361,            0.007624,            0.007624,            0.007624
                  62,            0.020992,            0.015558,           0.0083065,             0.19524,            0.010526,            0.004954,           0.0022899,             0.04915,            0.068447,            0.056528,           0.0075844,           0.0075844,           0.0075844
                  63,            0.020129,            0.015251,           0.0075601,             0.19463,            0.024561,           0.0091272,           0.0020555,            0.054133,            0.065184,            0.062433,           0.0075448,           0.0075448,           0.0075448
                  64,             0.01931,            0.014439,           0.0067754,             0.59472,            0.029532,            0.021673,            0.010877,            0.047357,            0.065197,            0.069131,           0.0075052,           0.0075052,           0.0075052
                  65,            0.020238,            0.015166,           0.0081599,             0.61185,            0.043567,            0.039907,            0.017489,            0.044804,            0.063512,             0.06611,           0.0074656,           0.0074656,           0.0074656
                  66,            0.020767,            0.015611,           0.0099466,             0.20904,            0.022807,            0.017155,            0.005881,            0.048103,            0.063624,            0.054337,            0.007426,            0.007426,            0.007426
                  67,            0.019549,            0.014907,            0.007643,             0.60249,            0.049123,             0.06786,            0.034041,            0.048505,             0.06034,            0.095767,           0.0073864,           0.0073864,           0.0073864
                  68,            0.020126,            0.014805,           0.0082907,            0.010053,             0.16056,            0.023841,            0.010414,            0.046979,            0.067734,            0.062405,           0.0073468,           0.0073468,           0.0073468
                  69,            0.019884,            0.014549,           0.0077976,             0.38937,            0.036842,            0.039084,            0.019265,             0.04691,            0.062226,            0.065567,           0.0073072,           0.0073072,           0.0073072
                  70,            0.019975,            0.014433,           0.0071957,              0.2742,            0.069304,             0.10156,            0.046185,            0.047999,            0.062265,            0.052887,           0.0072676,           0.0072676,           0.0072676
                  71,            0.019944,            0.015307,           0.0073156,            0.018381,             0.25681,            0.057267,            0.024421,            0.048762,             0.06264,            0.061899,            0.007228,            0.007228,            0.007228
                  72,            0.020822,            0.015068,           0.0069164,             0.36327,            0.015789,            0.023651,            0.012561,            0.045273,            0.065371,            0.070609,           0.0071884,           0.0071884,           0.0071884
                  73,             0.01964,            0.014741,           0.0065554,             0.39896,            0.057445,            0.048194,            0.023664,            0.041149,            0.059924,            0.060799,           0.0071488,           0.0071488,           0.0071488
                  74,            0.019886,             0.01443,           0.0069002,             0.39926,            0.033333,            0.048169,            0.025859,            0.044458,             0.06459,            0.060492,           0.0071092,           0.0071092,           0.0071092
                  75,            0.019172,            0.014925,           0.0064928,              0.3152,            0.040629,            0.071801,             0.04399,            0.049254,            0.067544,            0.052664,           0.0070696,           0.0070696,           0.0070696
                  76,            0.018566,            0.014194,           0.0073981,            0.041049,            0.082998,             0.03763,             0.01941,            0.049341,            0.073469,            0.062784,             0.00703,             0.00703,             0.00703
                  77,            0.018809,            0.014526,           0.0072358,             0.27582,            0.034168,            0.041839,            0.017291,            0.053143,             0.04706,            0.059494,           0.0069904,           0.0069904,           0.0069904
                  78,            0.018302,            0.014225,           0.0068074,             0.23156,            0.019298,            0.017843,           0.0052639,            0.064339,            0.054832,            0.069638,           0.0069508,           0.0069508,           0.0069508
                  79,            0.018462,             0.01503,           0.0076409,             0.75318,           0.0052632,             0.01426,           0.0062511,            0.054277,            0.072776,            0.053815,           0.0069112,           0.0069112,           0.0069112
                  80,            0.019211,            0.014648,           0.0072503,            0.025824,             0.11562,            0.041866,            0.020519,            0.050224,            0.072777,            0.063437,           0.0068716,           0.0068716,           0.0068716
                  81,            0.018502,            0.014986,           0.0068343,              0.0395,            0.058453,            0.042108,            0.018717,            0.051313,            0.078924,            0.050079,            0.006832,            0.006832,            0.006832
                  82,            0.017939,            0.014131,            0.007229,           0.0076122,            0.033333,           0.0091178,           0.0040531,            0.055669,            0.083354,             0.07359,           0.0067924,           0.0067924,           0.0067924
                  83,            0.018081,            0.014013,           0.0065222,              0.7513,            0.035088,            0.048573,            0.018395,            0.054262,            0.069712,            0.061948,           0.0067528,           0.0067528,           0.0067528
                  84,             0.01862,             0.01364,           0.0073829,             0.71249,            0.062573,            0.074309,            0.036828,            0.051069,            0.067092,            0.058194,           0.0067132,           0.0067132,           0.0067132
                  85,            0.018693,            0.014349,           0.0071729,            0.028254,              0.1081,            0.042097,            0.020196,            0.046685,            0.073591,             0.05376,           0.0066736,           0.0066736,           0.0066736
                  86,            0.018434,            0.014431,           0.0067878,            0.011905,           0.0035088,           0.0073634,           0.0010532,            0.049417,            0.085711,            0.056165,            0.006634,            0.006634,            0.006634
                  87,            0.017552,            0.014358,           0.0063582,            0.016305,             0.02807,            0.011084,            0.004027,            0.054699,            0.078533,            0.053891,           0.0065944,           0.0065944,           0.0065944
                  88,            0.017885,            0.013573,           0.0054793,           0.0076253,            0.014313,           0.0024799,           0.0012177,             0.04851,            0.077126,            0.074258,           0.0065548,           0.0065548,           0.0065548
                  89,            0.018195,            0.014098,           0.0070113,             0.21395,            0.028905,            0.021369,           0.0097495,            0.046053,            0.064114,            0.061343,           0.0065152,           0.0065152,           0.0065152
                  90,             0.01833,            0.014196,           0.0059631,             0.40542,            0.069591,            0.031951,            0.011127,            0.047056,            0.069131,            0.063779,           0.0064756,           0.0064756,           0.0064756
                  91,            0.018007,             0.01353,           0.0061945,           0.0088798,            0.047925,            0.016952,           0.0056448,             0.04814,            0.073881,            0.070865,            0.006436,            0.006436,            0.006436
                  92,            0.017693,            0.014106,           0.0065296,             0.78309,            0.024561,            0.036603,            0.010994,            0.052571,             0.06837,            0.056525,           0.0063964,           0.0063964,           0.0063964
                  93,            0.018084,            0.013381,           0.0063216,             0.39092,            0.012559,           0.0090145,           0.0018635,            0.048238,            0.078867,            0.054082,           0.0063568,           0.0063568,           0.0063568
                  94,            0.016814,             0.01384,           0.0056971,             0.63854,            0.040351,            0.055511,             0.02221,            0.045119,            0.070533,            0.068051,           0.0063172,           0.0063172,           0.0063172
                  95,            0.017086,            0.013364,           0.0058553,             0.45889,            0.021449,            0.031362,           0.0099574,            0.052823,            0.083202,            0.063123,           0.0062776,           0.0062776,           0.0062776
                  96,             0.01777,            0.013886,           0.0064942,            0.048851,            0.067502,            0.051918,            0.024493,            0.046367,            0.078477,            0.045438,            0.006238,            0.006238,            0.006238
                  97,              0.0174,            0.013775,           0.0066367,            0.032852,            0.085602,            0.052044,            0.021196,            0.051951,            0.072451,            0.060156,           0.0061984,           0.0061984,           0.0061984
                  98,            0.017946,            0.013425,           0.0060509,           0.0064945,            0.066011,           0.0049392,           0.0021427,            0.051502,            0.081492,            0.058047,           0.0061588,           0.0061588,           0.0061588
                  99,            0.018267,            0.013947,           0.0056744,           0.0089605,              0.0543,            0.017114,           0.0077806,            0.049918,            0.075413,            0.055872,           0.0061192,           0.0061192,           0.0061192
                 100,            0.017315,             0.01362,           0.0060173,            0.013707,            0.091492,            0.023712,           0.0095275,            0.052497,            0.075234,            0.061197,           0.0060796,           0.0060796,           0.0060796
                 101,            0.017165,            0.013508,            0.005816,              0.5664,             0.03655,            0.031272,            0.016866,            0.052981,            0.072752,            0.050035,             0.00604,             0.00604,             0.00604
                 102,            0.016836,            0.014023,           0.0058727,              0.3988,            0.015789,            0.023048,            0.012612,            0.049407,             0.07676,            0.052423,           0.0060004,           0.0060004,           0.0060004
                 103,            0.016543,            0.013061,           0.0049327,             0.17415,            0.012559,            0.003979,           0.0015883,            0.052148,            0.079208,            0.054407,           0.0059608,           0.0059608,           0.0059608
                 104,            0.016838,            0.013697,           0.0058596,             0.30328,            0.033333,            0.050536,            0.021813,            0.051122,            0.054347,            0.052831,           0.0059212,           0.0059212,           0.0059212
                 105,            0.016786,            0.012973,           0.0059243,            0.036345,             0.22439,            0.070399,            0.033048,            0.045946,             0.05871,            0.051268,           0.0058816,           0.0058816,           0.0058816
                 106,            0.016578,            0.013749,           0.0057153,            0.075841,             0.34059,             0.11196,            0.055783,            0.042267,            0.050964,            0.049786,            0.005842,            0.005842,            0.005842
                 107,            0.016613,            0.013021,           0.0053732,             0.01685,             0.10165,            0.025007,            0.010789,            0.045718,            0.071198,            0.051498,           0.0058024,           0.0058024,           0.0058024
                 108,            0.017067,            0.013146,           0.0054659,            0.013648,            0.057895,            0.027871,            0.012696,            0.049799,            0.071629,            0.064716,           0.0057628,           0.0057628,           0.0057628
                 109,            0.016877,            0.012856,           0.0046117,             0.41929,            0.031579,            0.038824,             0.01631,            0.048621,            0.060696,            0.061623,           0.0057232,           0.0057232,           0.0057232
                 110,            0.016938,            0.012912,           0.0047659,             0.35582,            0.019298,           0.0093237,           0.0034597,            0.048571,            0.066373,            0.066116,           0.0056836,           0.0056836,           0.0056836
                 111,            0.017173,            0.013144,           0.0055812,             0.48125,            0.010526,            0.025282,            0.011875,             0.05233,            0.081916,            0.062808,            0.005644,            0.005644,            0.005644
                 112,             0.01694,             0.01349,            0.005108,            0.014559,            0.040907,            0.023754,            0.011896,            0.049222,            0.082087,             0.05882,           0.0056044,           0.0056044,           0.0056044
                 113,            0.016071,            0.013099,           0.0049473,            0.031038,             0.06196,             0.04017,            0.017697,            0.049661,            0.078436,            0.064853,           0.0055648,           0.0055648,           0.0055648
                 114,            0.016612,            0.013127,           0.0049587,             0.17423,           0.0087719,           0.0017519,          0.00048285,            0.057546,            0.087606,            0.081976,           0.0055252,           0.0055252,           0.0055252
                 115,            0.016106,            0.013527,           0.0048903,            0.018219,            0.047368,            0.039184,            0.019563,            0.051079,            0.074452,            0.064511,           0.0054856,           0.0054856,           0.0054856
                 116,            0.016311,            0.013005,           0.0049294,           0.0089947,            0.029825,            0.013042,           0.0048119,            0.053756,            0.084581,            0.066849,            0.005446,            0.005446,            0.005446
                 117,            0.016675,            0.013513,           0.0054315,             0.47999,            0.021053,            0.028568,            0.010209,            0.051158,            0.076942,            0.054355,           0.0054064,           0.0054064,           0.0054064
                 118,            0.016523,            0.013172,           0.0050616,             0.28338,            0.031579,            0.035941,            0.014084,            0.051664,            0.076361,            0.068137,           0.0053668,           0.0053668,           0.0053668
                 119,            0.016336,            0.013079,           0.0047506,             0.35481,           0.0035088,           0.0045583,           0.0026296,            0.052331,            0.090059,            0.058957,           0.0053272,           0.0053272,           0.0053272
                 120,            0.015553,            0.012719,           0.0049898,            0.010445,            0.099415,            0.019188,            0.010901,            0.049299,            0.081807,            0.068219,           0.0052876,           0.0052876,           0.0052876
                 121,            0.016031,            0.012973,           0.0040946,           0.0021505,            0.010526,           0.0014664,          0.00065447,            0.051837,            0.091554,            0.064835,            0.005248,            0.005248,            0.005248
                 122,             0.01628,             0.01266,           0.0052912,             0.66667,           0.0083161,            0.017423,            0.008614,            0.051229,            0.083499,            0.063214,           0.0052084,           0.0052084,           0.0052084
                 123,            0.015411,            0.012597,           0.0042624,           0.0018832,           0.0035088,           0.0010052,          0.00010052,            0.054792,            0.091885,            0.057874,           0.0051688,           0.0051688,           0.0051688
                 124,            0.015851,            0.012548,           0.0045096,                   0,                   0,                   0,                   0,            0.055926,            0.084711,            0.057318,           0.0051292,           0.0051292,           0.0051292
                 125,            0.015239,            0.012248,           0.0044758,           0.0098718,            0.017822,            0.011369,           0.0053364,            0.052464,            0.087334,            0.061066,           0.0050896,           0.0050896,           0.0050896
                 126,            0.015813,            0.012495,           0.0042304,             0.54455,           0.0052632,           0.0075146,           0.0020022,             0.05985,            0.080045,            0.061145,             0.00505,             0.00505,             0.00505
                 127,            0.015312,             0.01254,           0.0049841,              0.3567,            0.010526,           0.0098276,            0.004668,             0.05369,            0.077996,            0.054984,           0.0050104,           0.0050104,           0.0050104
                 128,            0.015509,            0.012817,           0.0050163,             0.18807,             0.03712,            0.021347,             0.01346,            0.048185,             0.07613,            0.074579,           0.0049708,           0.0049708,           0.0049708
                 129,            0.015554,            0.012569,           0.0046651,            0.010954,            0.026594,            0.012034,           0.0060142,            0.052211,            0.082442,            0.090002,           0.0049312,           0.0049312,           0.0049312
                 130,            0.015722,            0.012693,           0.0042258,              0.4369,             0.10614,            0.084982,            0.032673,            0.048186,            0.072644,            0.085681,           0.0048916,           0.0048916,           0.0048916
                 131,            0.015665,            0.012489,           0.0044182,           0.0060071,            0.035073,           0.0049458,           0.0022321,            0.051077,              0.0914,            0.064828,            0.004852,            0.004852,            0.004852
                 132,            0.015677,            0.012521,           0.0046421,           0.0039329,            0.010804,           0.0042663,           0.0010258,            0.059703,            0.077443,            0.061264,           0.0048124,           0.0048124,           0.0048124
                 133,            0.015516,            0.012536,           0.0045003,           0.0029957,            0.032135,           0.0021583,            0.001094,            0.048095,            0.086354,            0.061435,           0.0047728,           0.0047728,           0.0047728
                 134,            0.015189,             0.01212,           0.0046663,            0.014432,            0.026594,            0.022098,            0.012664,            0.046159,            0.083209,            0.054622,           0.0047332,           0.0047332,           0.0047332
                 135,            0.015649,            0.013167,           0.0050256,            0.012897,            0.049679,            0.012737,            0.005284,             0.04928,            0.079655,            0.057083,           0.0046936,           0.0046936,           0.0046936
                 136,            0.015662,            0.012557,           0.0044165,           0.0065891,             0.04617,           0.0064043,            0.002095,            0.054131,            0.079522,            0.071152,            0.004654,            0.004654,            0.004654
                 137,             0.01557,            0.012831,           0.0042984,            0.032944,            0.026872,             0.02415,           0.0096254,            0.049361,            0.090597,            0.063373,           0.0046144,           0.0046144,           0.0046144
                 138,            0.015396,            0.012516,           0.0036209,             0.19958,            0.028348,            0.019401,           0.0058972,            0.050894,            0.084956,            0.048029,           0.0045748,           0.0045748,           0.0045748
                 139,            0.015031,            0.012034,           0.0035924,           0.0042618,            0.023085,           0.0031628,           0.0008433,            0.054157,            0.095318,            0.053993,           0.0045352,           0.0045352,           0.0045352
                 140,            0.014561,            0.012264,           0.0043223,            0.010587,            0.050863,            0.015395,           0.0037312,            0.053616,            0.092489,            0.070581,           0.0044956,           0.0044956,           0.0044956
                 141,            0.015098,            0.012326,           0.0043921,            0.014014,            0.031857,            0.021491,           0.0076063,             0.05015,            0.085674,            0.070471,            0.004456,            0.004456,            0.004456
                 142,            0.015752,            0.013037,            0.004122,              0.5427,           0.0087719,           0.0075883,           0.0016716,            0.051083,            0.083485,            0.057816,           0.0044164,           0.0044164,           0.0044164
