               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.024299,            0.017288,            0.012277,           0.0012051,            0.028349,          0.00070912,          0.00021446,            0.052616,            0.085978,            0.072745,           0.0093268,           0.0093268,           0.0093268
                  36,            0.024129,            0.017853,            0.012514,             0.21093,            0.023483,            0.019936,           0.0049354,            0.053718,            0.069414,             0.10607,            0.009307,            0.009307,            0.009307
                  37,            0.024719,            0.017514,            0.012287,             0.19811,            0.010526,            0.012964,           0.0049436,            0.061999,            0.063675,            0.076773,           0.0092872,           0.0092872,           0.0092872
                  38,            0.023838,            0.017329,            0.011826,             0.25522,            0.049123,            0.055568,            0.015637,            0.054298,            0.063366,            0.083377,           0.0092674,           0.0092674,           0.0092674
                  39,            0.023638,             0.01743,            0.011831,             0.59446,            0.054386,            0.059398,            0.019408,            0.053211,            0.058689,            0.064294,           0.0092476,           0.0092476,           0.0092476
                  40,             0.02331,            0.016323,            0.011807,             0.53195,            0.012281,           0.0054141,           0.0015829,            0.053505,            0.063856,            0.092032,           0.0092278,           0.0092278,           0.0092278
                  41,            0.023225,            0.016994,            0.010954,             0.30994,             0.01077,            0.019003,           0.0081669,             0.05242,            0.068092,            0.063858,            0.009208,            0.009208,            0.009208
                  42,            0.023336,            0.017185,            0.010581,             0.57623,            0.026316,            0.023836,            0.010633,            0.057739,             0.06203,             0.07262,           0.0091882,           0.0091882,           0.0091882
                  43,            0.022851,            0.016833,            0.010893,             0.19458,            0.012559,           0.0086238,           0.0029835,            0.054515,            0.070272,            0.063336,           0.0091684,           0.0091684,           0.0091684
                  44,             0.02336,            0.016762,            0.010791,            0.032559,            0.035925,            0.029364,           0.0075383,            0.054494,            0.075505,            0.069955,           0.0091486,           0.0091486,           0.0091486
                  45,            0.023215,             0.01674,            0.011578,             0.51832,           0.0035088,           0.0025328,          0.00087936,             0.05226,            0.076756,            0.068912,           0.0091288,           0.0091288,           0.0091288
                  46,            0.022818,            0.016633,             0.01046,             0.55897,            0.017544,            0.010957,           0.0050382,            0.060987,            0.063672,            0.078226,            0.009109,            0.009109,            0.009109
                  47,            0.022493,            0.016482,            0.010928,             0.41912,            0.039083,            0.037107,            0.010664,            0.054452,            0.059479,            0.073038,           0.0090892,           0.0090892,           0.0090892
                  48,            0.022613,            0.016843,            0.010053,             0.45245,            0.052632,             0.11237,            0.046566,             0.04466,            0.058606,            0.090833,           0.0090694,           0.0090694,           0.0090694
                  49,            0.023111,            0.017081,            0.010649,              0.6056,            0.026594,            0.026617,            0.010375,             0.04822,            0.069168,            0.097852,           0.0090496,           0.0090496,           0.0090496
                  50,            0.022238,            0.016366,            0.010046,             0.59837,            0.012281,            0.014849,           0.0063701,            0.053558,            0.077493,            0.080258,           0.0090298,           0.0090298,           0.0090298
                  51,            0.022048,            0.016904,            0.010268,           0.0030116,            0.063715,           0.0024157,           0.0006726,             0.05581,            0.071684,            0.096338,             0.00901,             0.00901,             0.00901
                  52,            0.021951,            0.015888,             0.01064,             0.56479,            0.059649,            0.049353,            0.022253,            0.050165,            0.057626,             0.10672,           0.0089902,           0.0089902,           0.0089902
                  53,            0.022013,            0.016287,            0.010515,             0.45425,            0.063158,            0.075031,            0.024064,            0.051256,            0.061018,            0.067282,           0.0089704,           0.0089704,           0.0089704
                  54,            0.021642,            0.015913,           0.0083235,               0.314,            0.040107,            0.054876,             0.01326,            0.050714,             0.05493,             0.10072,           0.0089506,           0.0089506,           0.0089506
                  55,             0.02097,            0.016055,           0.0088435,            0.003876,           0.0070175,           0.0022757,          0.00047951,            0.059892,            0.079247,            0.074384,           0.0089308,           0.0089308,           0.0089308
                  56,            0.021169,            0.016018,           0.0095438,             0.35679,           0.0017544,           0.0031769,          0.00095308,            0.065498,            0.076123,            0.067911,            0.008911,            0.008911,            0.008911
                  57,            0.021221,             0.01572,            0.010086,              0.6173,           0.0087719,            0.012915,           0.0040905,            0.063893,            0.068608,            0.068289,           0.0088912,           0.0088912,           0.0088912
                  58,            0.021197,            0.016163,           0.0093628,             0.46177,            0.023597,            0.030174,             0.01055,            0.054299,              0.0673,            0.083313,           0.0088714,           0.0088714,           0.0088714
                  59,            0.021138,            0.016508,            0.009052,             0.46002,            0.042384,            0.054479,            0.016121,            0.053735,            0.065415,            0.054315,           0.0088516,           0.0088516,           0.0088516
                  60,            0.020231,            0.016089,           0.0091813,             0.45206,            0.017544,            0.028472,            0.011007,            0.049936,            0.074303,              0.0729,           0.0088318,           0.0088318,           0.0088318
                  61,            0.020665,            0.015719,           0.0077541,             0.76775,            0.018943,            0.021785,            0.010777,            0.053641,            0.072622,            0.074216,            0.008812,            0.008812,            0.008812
                  62,            0.021665,            0.016042,            0.008992,             0.62485,            0.031579,            0.034649,            0.011638,             0.06711,             0.06998,            0.061307,           0.0087922,           0.0087922,           0.0087922
                  63,            0.020508,            0.015318,           0.0082237,             0.10993,            0.042738,            0.041803,            0.013279,            0.055352,            0.066164,            0.068344,           0.0087724,           0.0087724,           0.0087724
                  64,            0.020048,            0.014601,           0.0068103,             0.65734,            0.029608,            0.056022,            0.022534,            0.051593,            0.071379,            0.073199,           0.0087526,           0.0087526,           0.0087526
                  65,            0.020595,            0.015197,           0.0082627,             0.56311,            0.010526,            0.022518,           0.0072487,            0.055691,            0.071887,            0.070786,           0.0087328,           0.0087328,           0.0087328
                  66,            0.020665,            0.015498,           0.0092197,             0.18135,             0.02807,           0.0090068,           0.0052496,              0.0565,            0.070505,            0.084375,            0.008713,            0.008713,            0.008713
                  67,            0.020079,            0.015069,           0.0085516,             0.51888,            0.080279,            0.092972,            0.048565,            0.048603,            0.060089,              0.1137,           0.0086932,           0.0086932,           0.0086932
                  68,            0.020908,            0.015394,           0.0089314,            0.016854,            0.015789,            0.015129,           0.0056032,            0.058274,            0.084536,            0.091647,           0.0086734,           0.0086734,           0.0086734
                  69,            0.020904,            0.015136,           0.0080585,             0.21881,             0.03908,            0.023852,            0.008576,            0.050284,              0.0652,             0.10798,           0.0086536,           0.0086536,           0.0086536
                  70,            0.020674,            0.015068,           0.0081695,            0.096694,            0.042105,             0.04765,            0.012416,            0.055127,             0.07357,            0.068686,           0.0086338,           0.0086338,           0.0086338
                  71,            0.020299,            0.015569,           0.0078844,           0.0024955,            0.024561,           0.0016891,          0.00056715,            0.062178,            0.095173,            0.067676,            0.008614,            0.008614,            0.008614
                  72,            0.019911,            0.014881,            0.007845,           0.0020188,            0.031579,            0.001402,          0.00047314,            0.054149,            0.086719,            0.091931,           0.0085942,           0.0085942,           0.0085942
                  73,            0.019447,            0.014765,           0.0069378,            0.011072,            0.033333,            0.013023,              0.0034,            0.056002,            0.076306,            0.059473,           0.0085744,           0.0085744,           0.0085744
                  74,            0.019976,            0.014532,           0.0076506,             0.01201,            0.044139,            0.013048,           0.0046536,            0.052867,            0.079821,            0.070538,           0.0085546,           0.0085546,           0.0085546
                  75,            0.019522,            0.015212,           0.0080506,            0.070479,            0.033333,            0.045192,            0.016834,            0.055667,             0.07558,            0.058698,           0.0085348,           0.0085348,           0.0085348
                  76,            0.019218,            0.014635,           0.0087058,           0.0034014,           0.0017544,           0.0017568,          0.00017568,            0.058127,            0.087459,            0.066351,            0.008515,            0.008515,            0.008515
                  77,            0.019183,            0.015102,            0.008169,          0.00015576,           0.0035088,          7.9705e-05,          3.5765e-05,            0.059021,            0.081306,            0.069745,           0.0084952,           0.0084952,           0.0084952
                  78,            0.018947,            0.014464,           0.0069196,           0.0037965,            0.017544,           0.0049397,          0.00084736,            0.058964,            0.083498,            0.067996,           0.0084754,           0.0084754,           0.0084754
                  79,            0.018925,            0.015225,           0.0073365,            0.012112,             0.04386,             0.01018,           0.0041627,            0.056813,            0.077745,            0.073584,           0.0084556,           0.0084556,           0.0084556
                  80,            0.019233,            0.014733,           0.0071096,            0.020468,            0.012281,            0.013567,           0.0038127,            0.056141,            0.087485,            0.064246,           0.0084358,           0.0084358,           0.0084358
                  81,            0.018997,            0.014989,           0.0073873,           0.0070126,            0.052632,           0.0061869,           0.0024694,            0.053517,             0.07806,            0.092084,            0.008416,            0.008416,            0.008416
                  82,             0.01856,            0.014416,           0.0076147,            0.014271,            0.049123,            0.016644,           0.0047553,            0.057069,            0.080622,            0.066702,           0.0083962,           0.0083962,           0.0083962
                  83,             0.01861,              0.0144,           0.0073691,             0.60822,           0.0052632,            0.012184,           0.0049546,            0.069718,             0.07594,            0.051575,           0.0083764,           0.0083764,           0.0083764
                  84,            0.019388,            0.013958,           0.0064097,             0.20425,            0.029631,            0.077835,            0.039011,            0.049758,            0.066268,            0.057208,           0.0083566,           0.0083566,           0.0083566
                  85,            0.018724,            0.014546,           0.0066281,             0.40319,           0.0035088,            0.010081,           0.0036318,            0.055733,            0.082704,            0.069901,           0.0083368,           0.0083368,           0.0083368
                  86,            0.018454,            0.014675,           0.0069035,            0.019231,            0.036842,            0.018873,           0.0044117,            0.057119,            0.082073,            0.079208,            0.008317,            0.008317,            0.008317
                  87,            0.019534,            0.015014,           0.0067092,          0.00040258,           0.0017544,          0.00022188,          2.2188e-05,            0.068823,            0.084498,            0.059439,           0.0082972,           0.0082972,           0.0082972
                  88,            0.019503,            0.014246,           0.0057993,           0.0035554,            0.050585,           0.0020539,          0.00078321,            0.059336,            0.082898,            0.096225,           0.0082774,           0.0082774,           0.0082774
                  89,            0.019551,            0.014642,           0.0068902,             0.33808,           0.0017544,            0.001412,          0.00037629,            0.062044,            0.083262,            0.062949,           0.0082576,           0.0082576,           0.0082576
                  90,            0.019483,            0.014639,           0.0064105,             0.87369,            0.012281,           0.0094314,           0.0025227,            0.067481,            0.072197,            0.066068,           0.0082378,           0.0082378,           0.0082378
                  91,            0.019091,            0.014011,           0.0075841,            0.037149,            0.083572,            0.064362,            0.030532,            0.052636,            0.073026,            0.057608,            0.008218,            0.008218,            0.008218
                  92,            0.018539,            0.014669,            0.007006,             0.10465,            0.038596,            0.050668,            0.032666,            0.043873,            0.060372,            0.084799,           0.0081982,           0.0081982,           0.0081982
                  93,            0.018748,            0.013888,           0.0067831,             0.19249,            0.022807,            0.013831,           0.0072852,            0.048197,            0.070745,            0.097958,           0.0081784,           0.0081784,           0.0081784
                  94,            0.017449,            0.013896,           0.0060398,             0.47547,            0.075439,             0.11042,            0.053381,            0.047693,            0.064197,            0.077551,           0.0081586,           0.0081586,           0.0081586
                  95,            0.017682,            0.013436,           0.0062676,              0.6322,            0.052632,            0.072144,            0.038333,            0.048469,            0.069906,            0.071719,           0.0081388,           0.0081388,           0.0081388
                  96,             0.01862,             0.01423,           0.0068871,            0.055449,            0.011083,             0.03312,            0.012123,            0.051805,            0.099691,            0.055067,            0.008119,            0.008119,            0.008119
                  97,            0.017755,            0.013913,           0.0067311,            0.010234,            0.036842,            0.016043,           0.0048004,            0.059827,            0.084846,            0.051068,           0.0080992,           0.0080992,           0.0080992
                  98,             0.01873,            0.014009,           0.0063862,             0.58397,            0.017544,            0.024033,             0.01291,            0.051283,            0.083461,            0.098892,           0.0080794,           0.0080794,           0.0080794
                  99,            0.018755,            0.014547,           0.0069667,             0.28539,            0.070175,            0.084594,              0.0404,             0.04914,            0.054623,            0.078625,           0.0080596,           0.0080596,           0.0080596
                 100,            0.018835,             0.01425,           0.0068495,             0.44517,             0.04386,            0.051421,            0.022715,             0.05279,             0.07733,            0.054303,           0.0080398,           0.0080398,           0.0080398
                 101,            0.018053,            0.013961,           0.0066543,            0.057116,            0.067224,            0.061534,            0.028868,            0.051164,             0.07818,            0.068713,             0.00802,             0.00802,             0.00802
                 102,            0.017864,            0.014409,           0.0067762,            0.076102,            0.026316,            0.037781,            0.017202,            0.050691,            0.078121,            0.083408,           0.0080002,           0.0080002,           0.0080002
                 103,            0.017678,            0.013722,           0.0056064,             0.41991,            0.034146,            0.039094,            0.017043,            0.051048,            0.070851,            0.078961,           0.0079804,           0.0079804,           0.0079804
                 104,            0.017965,            0.014155,           0.0065138,             0.51241,            0.054187,            0.067664,            0.026919,            0.051536,            0.074456,             0.05737,           0.0079606,           0.0079606,           0.0079606
                 105,            0.017771,            0.013378,           0.0064415,            0.024433,             0.05901,            0.035538,            0.012463,            0.052228,            0.085233,            0.058029,           0.0079408,           0.0079408,           0.0079408
                 106,            0.017505,            0.014261,            0.006604,              0.4191,            0.011192,            0.014891,           0.0044273,            0.074747,            0.073386,            0.051111,            0.007921,            0.007921,            0.007921
                 107,            0.017264,            0.013391,           0.0061721,           0.0011501,           0.0037869,          0.00058367,          5.8367e-05,              0.0538,            0.093879,            0.069846,           0.0079012,           0.0079012,           0.0079012
                 108,            0.017894,            0.013619,           0.0062311,             0.58697,            0.012559,             0.01979,           0.0081997,            0.052356,            0.081682,            0.061533,           0.0078814,           0.0078814,           0.0078814
                 109,             0.01842,            0.013419,           0.0056293,             0.35955,            0.017544,            0.010738,           0.0029739,            0.052329,            0.073175,            0.081638,           0.0078616,           0.0078616,           0.0078616
                 110,            0.018012,            0.013702,           0.0057196,             0.40548,            0.036842,            0.036626,            0.012152,            0.052876,            0.075096,            0.080472,           0.0078418,           0.0078418,           0.0078418
                 111,            0.017858,            0.013736,           0.0059029,             0.20712,            0.017822,            0.011415,           0.0047698,            0.055569,            0.081433,            0.081958,            0.007822,            0.007822,            0.007822
                 112,            0.017337,            0.014054,           0.0055627,             0.49472,            0.059927,            0.079123,            0.028834,            0.052625,            0.068603,            0.069742,           0.0078022,           0.0078022,           0.0078022
                 113,            0.016596,            0.013655,            0.005208,             0.66223,            0.042383,            0.079967,            0.037084,            0.047893,            0.073715,            0.077667,           0.0077824,           0.0077824,           0.0077824
                 114,            0.017362,            0.013419,           0.0058671,            0.031355,            0.046171,            0.039794,             0.01801,            0.055697,             0.08115,            0.074121,           0.0077626,           0.0077626,           0.0077626
                 115,            0.017079,            0.014071,           0.0055365,             0.43585,            0.023085,            0.034311,            0.011286,            0.056274,             0.08061,             0.07637,           0.0077428,           0.0077428,           0.0077428
                 116,            0.016869,            0.013177,            0.005234,             0.44931,            0.052191,            0.063096,            0.031037,            0.046663,            0.064509,             0.08634,            0.007723,            0.007723,            0.007723
                 117,            0.017165,            0.013719,           0.0061833,             0.40376,            0.062577,            0.078587,            0.031698,            0.048057,            0.073547,            0.069562,           0.0077032,           0.0077032,           0.0077032
                 118,            0.017268,            0.013593,           0.0053168,              0.2229,            0.026316,            0.021327,           0.0069477,            0.060643,            0.075404,            0.059137,           0.0076834,           0.0076834,           0.0076834
                 119,            0.017241,            0.013508,           0.0054081,            0.010552,            0.012281,           0.0045477,           0.0011662,            0.053935,            0.079441,            0.090497,           0.0076636,           0.0076636,           0.0076636
                 120,            0.016713,            0.013347,           0.0061235,            0.009909,            0.032136,           0.0086502,           0.0054666,              0.0498,            0.080779,            0.073386,           0.0076438,           0.0076438,           0.0076438
                 121,            0.017024,            0.013514,           0.0052767,             0.44559,            0.045614,            0.074355,            0.021247,            0.047993,            0.070791,            0.069376,            0.007624,            0.007624,            0.007624
                 122,            0.017316,            0.013163,           0.0055608,              0.4226,            0.024561,            0.033005,            0.015594,            0.050987,             0.07565,            0.098499,           0.0076042,           0.0076042,           0.0076042
                 123,             0.01661,            0.013125,           0.0053707,            0.081694,           0.0052632,           0.0088733,           0.0045469,            0.055635,            0.082741,             0.06907,           0.0075844,           0.0075844,           0.0075844
                 124,            0.017195,            0.013245,           0.0059272,             0.43671,            0.019298,            0.026934,            0.012567,            0.050871,            0.080256,            0.087872,           0.0075646,           0.0075646,           0.0075646
                 125,            0.016602,            0.013028,           0.0048424,            0.013441,            0.017544,            0.014465,           0.0063113,            0.056311,            0.087491,            0.071564,           0.0075448,           0.0075448,           0.0075448
                 126,            0.016665,            0.012829,           0.0047072,             0.56623,            0.022807,            0.026201,            0.010601,             0.05654,            0.074045,            0.068329,            0.007525,            0.007525,            0.007525
                 127,            0.016282,            0.013051,           0.0053034,             0.05475,             0.14411,            0.070654,            0.030331,            0.049615,            0.067652,            0.075406,           0.0075052,           0.0075052,           0.0075052
                 128,            0.016453,            0.013409,           0.0064781,             0.05283,            0.074161,            0.061615,            0.027506,            0.051253,             0.07364,             0.05784,           0.0074854,           0.0074854,           0.0074854
                 129,            0.017283,            0.013661,            0.006161,            0.043591,            0.066028,            0.056579,             0.02402,            0.052232,            0.076764,            0.053908,           0.0074656,           0.0074656,           0.0074656
                 130,            0.017105,             0.01363,           0.0053435,             0.42783,            0.034469,            0.042523,            0.015484,            0.062681,            0.075277,            0.058365,           0.0074458,           0.0074458,           0.0074458
                 131,            0.016955,            0.013097,           0.0051062,             0.61256,            0.018277,            0.029873,            0.009267,            0.062603,            0.080421,             0.09111,            0.007426,            0.007426,            0.007426
                 132,            0.017197,            0.013083,           0.0056737,          0.00077687,           0.0058194,          0.00047021,          0.00011817,            0.059526,            0.079814,            0.097278,           0.0074062,           0.0074062,           0.0074062
                 133,            0.017381,            0.013506,           0.0055344,            0.018079,            0.061111,            0.021468,           0.0086637,            0.054635,            0.077866,            0.077869,           0.0073864,           0.0073864,           0.0073864
                 134,            0.016873,            0.012919,           0.0055173,           0.0071694,            0.030103,            0.012552,           0.0051645,            0.054455,            0.083451,            0.069434,           0.0073666,           0.0073666,           0.0073666
                 135,             0.01685,            0.013779,            0.005802,             0.41333,            0.022673,            0.029106,            0.016675,            0.051102,            0.073738,            0.085587,           0.0073468,           0.0073468,           0.0073468
                 136,            0.016431,            0.012982,           0.0049455,             0.37704,            0.019331,            0.018774,           0.0080693,            0.052042,            0.076829,             0.08298,            0.007327,            0.007327,            0.007327
                 137,            0.016531,            0.013313,           0.0046174,            0.039095,            0.033333,            0.036372,             0.01674,            0.052982,            0.081901,            0.068182,           0.0073072,           0.0073072,           0.0073072
                 138,            0.016438,            0.012942,            0.004243,            0.042735,            0.035088,            0.047073,            0.018966,            0.054821,            0.081805,            0.068991,           0.0072874,           0.0072874,           0.0072874
                 139,            0.015824,            0.012342,           0.0042181,             0.22356,            0.012281,            0.016614,           0.0088346,            0.052075,            0.088588,            0.092187,           0.0072676,           0.0072676,           0.0072676
                 140,            0.015572,            0.012804,           0.0047379,           0.0041152,            0.017544,           0.0053481,           0.0031819,            0.053972,            0.091696,            0.093979,           0.0072478,           0.0072478,           0.0072478
                 141,             0.01659,            0.013006,           0.0050158,             0.44437,            0.019298,            0.031772,           0.0096653,            0.056328,            0.085061,            0.091675,            0.007228,            0.007228,            0.007228
                 142,            0.016619,            0.013778,           0.0045998,             0.71004,           0.0070175,           0.0085481,           0.0032823,            0.062818,            0.081967,            0.078348,           0.0072082,           0.0072082,           0.0072082
                 143,            0.015786,            0.012677,           0.0041672,           0.0060035,            0.010804,           0.0053985,           0.0028285,            0.057747,            0.085466,            0.083072,           0.0071884,           0.0071884,           0.0071884
                 144,            0.015744,            0.012544,           0.0038167,             0.53516,           0.0035088,           0.0045704,             0.00286,            0.059874,            0.088668,            0.074985,           0.0071686,           0.0071686,           0.0071686
                 145,            0.015672,            0.012336,           0.0043567,           0.0020243,            0.011083,           0.0014602,          0.00060129,            0.054973,            0.094867,            0.069846,           0.0071488,           0.0071488,           0.0071488
                 146,             0.01535,            0.012025,            0.004512,            0.014733,            0.035366,             0.01327,           0.0047111,             0.05417,            0.087672,            0.066461,            0.007129,            0.007129,            0.007129
                 147,            0.016323,            0.012924,           0.0051564,           0.0044496,           0.0052632,           0.0035175,           0.0017824,            0.052809,            0.090837,            0.071774,           0.0071092,           0.0071092,           0.0071092
                 148,            0.015771,            0.012812,           0.0045861,             0.63607,           0.0017544,           0.0034101,           0.0013622,            0.056446,            0.090179,            0.066919,           0.0070894,           0.0070894,           0.0070894
                 149,            0.015757,            0.012765,           0.0040907,            0.016529,            0.021053,            0.021395,           0.0063974,            0.060957,            0.090205,            0.089951,           0.0070696,           0.0070696,           0.0070696
                 150,             0.01575,            0.013256,           0.0047324,           0.0017375,           0.0037869,          0.00089772,          8.9772e-05,             0.05662,             0.10112,            0.082251,           0.0070498,           0.0070498,           0.0070498
                 151,            0.016044,             0.01283,           0.0043985,             0.38286,           0.0035088,           0.0056112,           0.0028693,            0.054686,            0.094126,            0.073288,             0.00703,             0.00703,             0.00703
                 152,            0.015779,            0.012456,           0.0041072,             0.72824,            0.015789,            0.019504,            0.010896,             0.04864,            0.086295,            0.077322,           0.0070102,           0.0070102,           0.0070102
                 153,            0.015578,            0.013179,           0.0041158,             0.63384,            0.045614,            0.055915,            0.026458,            0.048979,             0.08006,            0.076505,           0.0069904,           0.0069904,           0.0069904
                 154,            0.015551,            0.012818,           0.0047754,             0.39367,           0.0035088,           0.0062662,           0.0030798,            0.050873,            0.096389,            0.069427,           0.0069706,           0.0069706,           0.0069706
                 155,            0.015525,             0.01211,           0.0042546,             0.50332,           0.0017544,          0.00045179,          0.00018945,            0.057551,             0.08321,            0.090741,           0.0069508,           0.0069508,           0.0069508
                 156,            0.016035,            0.012462,           0.0045068,              0.8104,           0.0087719,             0.01456,           0.0064404,            0.049978,            0.093649,            0.086993,            0.006931,            0.006931,            0.006931
                 157,             0.01534,            0.012173,           0.0038469,             0.54981,           0.0070175,           0.0088548,           0.0043677,            0.052343,            0.092058,            0.079227,           0.0069112,           0.0069112,           0.0069112
                 158,            0.015294,            0.012546,           0.0047904,           0.0087872,            0.017822,            0.011633,           0.0070135,             0.05019,            0.088679,            0.098535,           0.0068914,           0.0068914,           0.0068914
