               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  45,            0.014116,            0.011132,           0.0055541,             0.76219,             0.81602,              0.8178,             0.70484,            0.013049,           0.0091662,            0.013545,           0.0091288,           0.0091288,           0.0091288
                  46,             0.01391,            0.011153,           0.0055765,             0.80137,             0.82929,             0.85567,             0.70151,            0.014231,           0.0091508,            0.013685,            0.009109,            0.009109,            0.009109
                  47,            0.013816,            0.011013,           0.0055851,               0.739,             0.79027,             0.81066,             0.69388,            0.013328,           0.0091408,            0.015432,           0.0090892,           0.0090892,           0.0090892
                  48,            0.013846,            0.011196,           0.0057233,             0.81628,             0.86631,             0.87739,             0.74522,            0.013312,           0.0088048,            0.013933,           0.0090694,           0.0090694,           0.0090694
                  49,            0.013353,            0.011117,            0.005714,             0.80173,             0.78923,             0.82732,             0.68948,            0.013661,           0.0095528,            0.015141,           0.0090496,           0.0090496,           0.0090496
                  50,            0.013362,            0.011175,           0.0053422,             0.85529,             0.82852,             0.86953,             0.73471,            0.013086,            0.008565,            0.014931,           0.0090298,           0.0090298,           0.0090298
                  51,            0.013653,            0.011137,           0.0052247,             0.82875,             0.83748,             0.88427,              0.7313,            0.013766,           0.0089991,            0.011048,             0.00901,             0.00901,             0.00901
                  52,            0.013504,             0.01103,           0.0052469,             0.77185,             0.87947,             0.83318,             0.72248,            0.012392,           0.0084931,            0.011249,           0.0089902,           0.0089902,           0.0089902
                  53,            0.013427,            0.011057,           0.0055092,             0.78107,             0.81773,             0.84141,             0.70135,            0.013385,           0.0094219,            0.016589,           0.0089704,           0.0089704,           0.0089704
                  54,            0.013671,            0.011201,           0.0054196,             0.77488,             0.87667,             0.86254,              0.7279,            0.013196,           0.0093188,            0.010448,           0.0089506,           0.0089506,           0.0089506
                  55,            0.013299,             0.01086,           0.0052168,             0.77202,              0.8501,             0.85043,             0.72187,            0.013036,           0.0089363,            0.017045,           0.0089308,           0.0089308,           0.0089308
                  56,            0.012849,            0.010954,           0.0047793,             0.77586,             0.83925,             0.83965,             0.70807,            0.012725,           0.0086651,            0.014717,            0.008911,            0.008911,            0.008911
                  57,             0.01307,            0.010835,             0.00523,             0.82171,             0.83262,             0.84571,             0.72703,            0.012476,            0.008739,            0.014563,           0.0088912,           0.0088912,           0.0088912
                  58,            0.013102,            0.011027,           0.0048395,             0.79067,             0.88002,              0.8962,             0.75625,            0.012919,           0.0089667,            0.010153,           0.0088714,           0.0088714,           0.0088714
                  59,            0.012929,            0.010815,           0.0052843,             0.78568,             0.83968,             0.84389,             0.71964,            0.013362,            0.009122,            0.015001,           0.0088516,           0.0088516,           0.0088516
                  60,            0.013174,            0.010763,           0.0051708,             0.82116,             0.85307,             0.86728,             0.73866,            0.012366,           0.0088466,            0.015422,           0.0088318,           0.0088318,           0.0088318
                  61,            0.012911,            0.010922,           0.0053788,             0.85094,              0.8734,             0.88453,             0.73307,            0.012822,            0.009229,             0.01427,            0.008812,            0.008812,            0.008812
                  62,             0.01266,            0.010766,           0.0046067,             0.83796,             0.84791,             0.87248,             0.74736,            0.012806,           0.0085567,            0.013526,           0.0087922,           0.0087922,           0.0087922
                  63,            0.012285,              0.0105,           0.0045557,             0.85949,             0.84078,             0.85491,             0.74468,            0.012466,           0.0085017,             0.01492,           0.0087724,           0.0087724,           0.0087724
                  64,            0.012475,            0.010481,           0.0049393,             0.85193,             0.82755,             0.85184,             0.72671,            0.012187,           0.0085489,            0.014366,           0.0087526,           0.0087526,           0.0087526
                  65,            0.012427,            0.010316,           0.0046224,             0.84338,             0.86568,             0.85726,             0.72054,            0.012287,            0.008625,              0.0147,           0.0087328,           0.0087328,           0.0087328
                  66,            0.012205,            0.010312,           0.0043505,             0.80707,             0.83191,             0.84076,             0.72478,            0.012154,             0.00863,            0.015179,            0.008713,            0.008713,            0.008713
                  67,            0.012155,            0.010537,           0.0043505,             0.80373,             0.82614,             0.84371,             0.72084,            0.011958,           0.0082979,             0.01516,           0.0086932,           0.0086932,           0.0086932
                  68,            0.012262,            0.010131,           0.0049152,             0.77363,              0.8566,             0.85156,             0.72992,            0.012222,           0.0088536,            0.017005,           0.0086734,           0.0086734,           0.0086734
                  69,            0.012452,            0.010237,            0.004864,             0.81657,             0.80781,             0.84624,             0.73191,            0.012049,           0.0085688,            0.014677,           0.0086536,           0.0086536,           0.0086536
                  70,            0.012811,            0.010704,           0.0049412,             0.83234,             0.85587,              0.8621,             0.74543,            0.011669,           0.0084185,            0.011848,           0.0086338,           0.0086338,           0.0086338
                  71,            0.013035,            0.010557,           0.0048526,             0.85522,             0.87592,             0.87642,              0.7426,            0.012044,           0.0084686,            0.013204,            0.008614,            0.008614,            0.008614
                  72,            0.012285,            0.010412,           0.0048042,             0.81097,             0.83573,             0.83387,             0.72536,            0.011993,           0.0084878,            0.015249,           0.0085942,           0.0085942,           0.0085942
                  73,            0.012139,            0.010378,           0.0046781,             0.83779,             0.85151,             0.87258,              0.7374,            0.012062,           0.0087274,            0.013949,           0.0085744,           0.0085744,           0.0085744
                  74,            0.012338,            0.010202,           0.0046237,             0.83747,             0.84747,             0.87874,              0.7529,            0.011864,           0.0084233,            0.013069,           0.0085546,           0.0085546,           0.0085546
                  75,            0.011976,            0.010258,           0.0044857,             0.82162,              0.8578,             0.86512,             0.74656,            0.011563,           0.0081092,            0.015486,           0.0085348,           0.0085348,           0.0085348
                  76,            0.011862,            0.010065,           0.0044114,              0.8257,             0.85769,             0.85991,             0.74555,            0.011642,           0.0082567,            0.016652,            0.008515,            0.008515,            0.008515
                  77,            0.012102,            0.010111,           0.0042235,             0.82932,             0.83046,             0.85469,             0.72929,            0.011608,           0.0079857,            0.014659,           0.0084952,           0.0084952,           0.0084952
                  78,            0.011866,           0.0099786,           0.0041084,              0.8174,             0.86146,             0.84903,             0.73219,            0.011602,           0.0079601,            0.012765,           0.0084754,           0.0084754,           0.0084754
                  79,            0.011786,            0.010196,           0.0042105,             0.80759,              0.8962,             0.85702,              0.7358,            0.011647,           0.0082142,            0.014266,           0.0084556,           0.0084556,           0.0084556
                  80,            0.011985,            0.010082,           0.0046748,             0.80794,               0.845,             0.84539,             0.72258,            0.011783,           0.0085498,            0.014445,           0.0084358,           0.0084358,           0.0084358
                  81,            0.011711,            0.010073,           0.0043824,             0.80735,             0.85585,             0.84748,             0.73027,            0.011527,           0.0080281,             0.01528,            0.008416,            0.008416,            0.008416
                  82,            0.011783,            0.010081,           0.0046585,             0.80289,             0.89057,             0.87665,             0.74965,              0.0115,           0.0081607,            0.011673,           0.0083962,           0.0083962,           0.0083962
                  83,            0.011696,             0.01022,            0.004491,             0.87658,             0.89034,             0.91043,              0.7696,            0.011825,           0.0084106,           0.0096656,           0.0083764,           0.0083764,           0.0083764
                  84,            0.011429,           0.0099598,           0.0043314,             0.80439,             0.89369,             0.88181,             0.75233,            0.011764,           0.0083507,            0.013271,           0.0083566,           0.0083566,           0.0083566
                  85,             0.01144,           0.0099613,           0.0042036,             0.83194,             0.82696,             0.86635,              0.7288,             0.01162,           0.0085074,            0.016237,           0.0083368,           0.0083368,           0.0083368
                  86,            0.011517,           0.0098585,           0.0043796,             0.91672,             0.84334,             0.89649,             0.75512,             0.01163,           0.0084114,            0.013112,            0.008317,            0.008317,            0.008317
                  87,            0.011608,             0.01009,           0.0044919,             0.83456,             0.86488,              0.8809,              0.7549,            0.011537,           0.0084198,            0.012471,           0.0082972,           0.0082972,           0.0082972
                  88,            0.011311,           0.0097178,           0.0043719,             0.82944,             0.87236,             0.87399,             0.74425,            0.011738,           0.0085792,             0.01162,           0.0082774,           0.0082774,           0.0082774
                  89,            0.011233,           0.0097136,           0.0041997,             0.85519,             0.83086,             0.86313,             0.73897,            0.011935,           0.0084631,            0.016601,           0.0082576,           0.0082576,           0.0082576
