               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  16,            0.027928,            0.015856,            0.013385,             0.84242,             0.56525,             0.61835,             0.42513,             0.02172,           0.0095005,            0.013803,            0.008515,            0.008515,            0.008515
                  17,            0.026263,            0.014762,            0.012644,             0.77728,              0.6073,             0.60569,             0.43834,            0.019688,           0.0095995,            0.013914,            0.008416,            0.008416,            0.008416
                  18,            0.027209,            0.015641,             0.01221,             0.95767,             0.52176,             0.61933,             0.46417,            0.021878,           0.0095553,            0.013161,            0.008317,            0.008317,            0.008317
                  19,            0.026716,            0.015082,            0.011443,             0.80799,             0.58652,             0.65214,             0.46839,            0.020008,           0.0094589,             0.01528,            0.008218,            0.008218,            0.008218
                  20,            0.025168,            0.015737,            0.011757,              0.8347,             0.56775,             0.64015,             0.49284,            0.019142,           0.0093088,            0.014013,            0.008119,            0.008119,            0.008119
                  21,            0.025377,            0.015528,            0.011211,             0.84595,             0.60896,             0.65881,             0.47646,            0.022279,           0.0098668,            0.012162,             0.00802,             0.00802,             0.00802
                  22,            0.024771,            0.015288,            0.010541,             0.85229,             0.63504,             0.68659,             0.52489,            0.020263,           0.0095743,            0.011888,            0.007921,            0.007921,            0.007921
                  23,            0.025218,            0.014777,            0.010367,             0.78266,             0.66059,             0.67573,             0.46953,            0.022145,            0.009987,            0.013915,            0.007822,            0.007822,            0.007822
                  24,            0.024137,            0.014905,            0.008752,              0.8909,             0.60587,             0.70746,             0.55216,            0.018861,           0.0089105,            0.011056,            0.007723,            0.007723,            0.007723
                  25,            0.023257,            0.014369,           0.0089478,             0.85011,             0.60451,             0.69737,             0.55648,            0.017814,           0.0090929,            0.013817,            0.007624,            0.007624,            0.007624
                  26,            0.022894,            0.014337,            0.010254,             0.89361,               0.604,              0.7195,             0.56929,            0.017319,           0.0093201,            0.014497,            0.007525,            0.007525,            0.007525
                  27,            0.023376,            0.014031,           0.0094339,             0.90299,             0.60091,             0.73541,              0.5582,            0.017549,           0.0094194,            0.013681,            0.007426,            0.007426,            0.007426
                  28,            0.022068,             0.01425,           0.0089716,             0.90983,             0.62579,             0.72861,             0.57559,            0.017825,           0.0090597,            0.010733,            0.007327,            0.007327,            0.007327
                  29,            0.023291,            0.014094,           0.0097093,             0.81689,              0.6762,              0.7299,             0.53257,            0.018116,           0.0096588,            0.011652,            0.007228,            0.007228,            0.007228
                  30,            0.022688,            0.014313,            0.008745,             0.87999,              0.6255,             0.73297,             0.54931,            0.018605,           0.0094328,            0.012605,            0.007129,            0.007129,            0.007129
                  31,            0.022582,            0.014377,           0.0072176,             0.92182,             0.63939,             0.74199,             0.56805,            0.017401,           0.0088501,           0.0097683,             0.00703,             0.00703,             0.00703
                  32,            0.022189,            0.013467,            0.008836,             0.80309,             0.67956,             0.75141,             0.56781,            0.017782,           0.0089874,            0.010911,            0.006931,            0.006931,            0.006931
                  33,            0.021749,            0.013617,           0.0082885,             0.83292,             0.67182,             0.74799,             0.61246,            0.015836,           0.0085369,            0.010364,            0.006832,            0.006832,            0.006832
                  34,            0.021217,            0.013766,           0.0076636,             0.80402,             0.69644,             0.75838,             0.57867,            0.017964,           0.0087752,           0.0099145,            0.006733,            0.006733,            0.006733
                  35,            0.021903,            0.013984,           0.0073051,             0.83312,             0.73254,             0.76545,             0.61315,            0.015729,           0.0084826,           0.0099754,            0.006634,            0.006634,            0.006634
                  36,            0.021205,            0.013187,           0.0069367,             0.84141,             0.73628,             0.76692,             0.59514,            0.017236,           0.0085295,            0.010229,            0.006535,            0.006535,            0.006535
                  37,            0.020937,            0.013117,           0.0074113,               0.831,             0.74111,             0.76877,             0.56828,            0.016914,           0.0085371,            0.010508,            0.006436,            0.006436,            0.006436
                  38,             0.02041,              0.0128,           0.0069862,             0.84839,                0.74,             0.76587,             0.60067,            0.017057,           0.0084719,            0.011304,            0.006337,            0.006337,            0.006337
                  39,            0.019865,            0.013307,           0.0070363,             0.87447,             0.75399,             0.76715,               0.597,            0.017096,           0.0085657,             0.01004,            0.006238,            0.006238,            0.006238
                  40,            0.020061,            0.013183,           0.0066875,             0.89128,             0.74015,             0.76764,             0.61962,            0.015591,           0.0083834,            0.009738,            0.006139,            0.006139,            0.006139
                  41,            0.019913,             0.01291,           0.0074717,             0.88526,             0.73282,             0.77115,              0.6017,             0.01617,           0.0083844,           0.0090261,             0.00604,             0.00604,             0.00604
                  42,            0.019668,            0.012989,           0.0064108,             0.88789,              0.7546,             0.76128,               0.616,            0.015209,           0.0083325,            0.008995,            0.005941,            0.005941,            0.005941
                  43,             0.01968,            0.012244,           0.0063322,              0.8999,             0.73952,             0.77327,             0.63418,            0.015697,           0.0081918,            0.009682,            0.005842,            0.005842,            0.005842
                  44,            0.019733,            0.013074,           0.0055024,             0.90712,             0.74126,             0.76449,             0.61513,            0.015994,            0.008495,           0.0091678,            0.005743,            0.005743,            0.005743
                  45,            0.019152,            0.011939,           0.0054967,             0.91373,             0.75099,             0.77279,             0.63566,            0.015754,           0.0081596,           0.0090683,            0.005644,            0.005644,            0.005644
                  46,            0.019221,            0.013047,           0.0053857,             0.90782,             0.76419,             0.76975,             0.63761,            0.014537,           0.0082094,            0.009265,            0.005545,            0.005545,            0.005545
                  47,            0.018866,            0.013128,           0.0060348,             0.92622,             0.75293,             0.77605,              0.6299,            0.014772,           0.0082327,             0.00958,            0.005446,            0.005446,            0.005446
                  48,            0.018612,            0.012776,           0.0054096,             0.90052,             0.76558,             0.77941,             0.64515,            0.013569,           0.0077968,           0.0089404,            0.005347,            0.005347,            0.005347
                  49,            0.018062,            0.012329,           0.0050319,             0.92746,             0.75675,             0.78315,             0.64676,            0.014746,           0.0081599,           0.0088019,            0.005248,            0.005248,            0.005248
                  50,            0.018201,            0.012749,           0.0052958,             0.86913,             0.77345,             0.77654,             0.63832,            0.014104,           0.0082548,           0.0095708,            0.005149,            0.005149,            0.005149
                  51,            0.018125,            0.012763,           0.0052788,              0.8822,             0.77345,             0.77883,             0.63659,             0.01477,           0.0081635,            0.010119,             0.00505,             0.00505,             0.00505
                  52,            0.017814,            0.011989,           0.0047499,             0.90985,             0.75309,              0.7758,             0.64112,            0.014465,           0.0080009,           0.0089939,            0.004951,            0.004951,            0.004951
                  53,            0.017834,            0.012272,           0.0050935,              0.9219,             0.76674,             0.79504,             0.65681,            0.013332,           0.0078541,           0.0087267,            0.004852,            0.004852,            0.004852
                  54,            0.017531,             0.01196,           0.0050231,             0.89813,             0.75568,             0.82901,             0.66219,            0.014237,           0.0082611,           0.0095312,            0.004753,            0.004753,            0.004753
                  55,            0.017057,            0.012309,           0.0050944,             0.93182,             0.74118,             0.79261,             0.66202,            0.014321,           0.0079409,           0.0086499,            0.004654,            0.004654,            0.004654
                  56,            0.016711,            0.012175,           0.0052003,             0.92964,             0.74205,             0.78723,             0.64246,            0.014201,            0.008025,           0.0087493,            0.004555,            0.004555,            0.004555
                  57,            0.016969,            0.012082,           0.0053613,             0.89333,             0.77439,             0.78587,             0.65574,            0.014057,           0.0078054,           0.0097101,            0.004456,            0.004456,            0.004456
                  58,            0.016654,            0.012112,           0.0050027,             0.92385,             0.74983,              0.7833,             0.66381,            0.013699,           0.0080923,           0.0098482,            0.004357,            0.004357,            0.004357
                  59,            0.016169,            0.011805,           0.0050925,             0.93724,             0.75424,             0.79954,             0.67755,            0.012949,           0.0077838,           0.0094953,            0.004258,            0.004258,            0.004258
                  60,            0.015834,            0.011347,           0.0043641,             0.94079,             0.74894,             0.79112,             0.66822,            0.013603,           0.0078385,           0.0088639,            0.004159,            0.004159,            0.004159
                  61,            0.015601,            0.011617,           0.0040704,                0.92,             0.73858,             0.77542,             0.64535,            0.013028,           0.0077624,           0.0098519,             0.00406,             0.00406,             0.00406
                  62,            0.015979,            0.011691,            0.003734,             0.94026,             0.75533,             0.78438,             0.65472,            0.013067,            0.007624,           0.0083902,            0.003961,            0.003961,            0.003961
                  63,            0.015624,            0.011563,           0.0039793,             0.92143,             0.76457,             0.79479,             0.65295,            0.013168,           0.0077426,           0.0093078,            0.003862,            0.003862,            0.003862
                  64,            0.015578,            0.011574,           0.0047355,             0.92598,             0.75268,             0.80422,              0.6767,            0.013371,           0.0077997,           0.0090226,            0.003763,            0.003763,            0.003763
                  65,            0.015412,            0.011491,           0.0039463,             0.92199,             0.75163,             0.78412,             0.66721,            0.012813,           0.0077119,           0.0091768,            0.003664,            0.003664,            0.003664
                  66,            0.015725,            0.011367,           0.0041023,             0.90871,             0.77315,             0.78916,             0.67023,            0.012358,           0.0077025,           0.0082151,            0.003565,            0.003565,            0.003565
                  67,              0.0148,             0.01106,           0.0036306,             0.93536,             0.76213,             0.78677,             0.66913,            0.012654,           0.0076902,           0.0081064,            0.003466,            0.003466,            0.003466
                  68,            0.015213,            0.011605,           0.0035429,             0.92898,              0.7518,             0.79446,             0.67832,             0.01242,           0.0076316,           0.0087392,            0.003367,            0.003367,            0.003367
                  69,            0.015007,            0.011467,           0.0042688,             0.91867,             0.77119,             0.80166,             0.67639,            0.012481,           0.0076289,           0.0094021,            0.003268,            0.003268,            0.003268
                  70,            0.014385,            0.010964,           0.0037863,             0.90456,             0.77641,             0.81572,             0.67951,            0.013255,           0.0080802,            0.010142,            0.003169,            0.003169,            0.003169
                  71,            0.014305,            0.011041,           0.0035505,             0.93659,             0.75315,             0.80767,             0.68664,            0.012325,           0.0076922,           0.0087456,             0.00307,             0.00307,             0.00307
                  72,            0.014456,            0.010653,           0.0035334,             0.93392,             0.75686,             0.80028,             0.67806,            0.012537,           0.0077377,            0.009325,            0.002971,            0.002971,            0.002971
                  73,            0.013735,            0.010869,           0.0028127,             0.91479,             0.75823,             0.79095,             0.67752,            0.012559,           0.0076636,            0.010134,            0.002872,            0.002872,            0.002872
                  74,              0.0138,            0.010496,           0.0032378,             0.93612,             0.74859,             0.79893,              0.6799,            0.012378,           0.0077129,           0.0092803,            0.002773,            0.002773,            0.002773
                  75,            0.013433,            0.010381,           0.0038635,             0.93627,             0.77041,             0.80547,             0.69291,            0.011866,           0.0075126,           0.0082961,            0.002674,            0.002674,            0.002674
                  76,            0.013159,            0.010894,           0.0032771,             0.94868,             0.77462,             0.79526,             0.68381,            0.012066,           0.0074834,           0.0081672,            0.002575,            0.002575,            0.002575
                  77,            0.013648,            0.010813,           0.0030416,             0.94819,             0.76023,             0.79274,             0.67864,            0.012147,           0.0075305,           0.0081658,            0.002476,            0.002476,            0.002476
                  78,            0.013198,            0.010981,            0.003106,             0.94457,             0.75311,             0.78919,             0.67115,            0.011854,           0.0075414,           0.0080385,            0.002377,            0.002377,            0.002377
                  79,            0.013179,              0.0104,            0.003051,             0.93343,             0.75648,             0.78892,             0.67549,            0.012036,           0.0075614,           0.0082679,            0.002278,            0.002278,            0.002278
                  80,            0.012812,           0.0098719,           0.0029731,             0.93865,             0.74493,             0.78659,             0.67391,            0.011833,           0.0074785,           0.0092803,            0.002179,            0.002179,            0.002179
                  81,            0.012767,            0.010311,           0.0030768,             0.92801,             0.76363,             0.78678,             0.67792,            0.011632,           0.0075075,           0.0088653,             0.00208,             0.00208,             0.00208
                  82,            0.012577,            0.010156,           0.0034141,             0.93571,             0.75019,             0.78744,             0.67641,            0.011571,           0.0074027,             0.00897,            0.001981,            0.001981,            0.001981
                  83,            0.012803,            0.010207,           0.0026939,             0.87904,             0.78087,             0.81092,             0.69177,            0.011761,           0.0075018,           0.0092623,            0.001882,            0.001882,            0.001882
                  84,            0.012599,            0.010273,           0.0026893,             0.92562,             0.77696,             0.79578,             0.68302,            0.011858,           0.0074931,            0.008908,            0.001783,            0.001783,            0.001783
                  85,            0.012303,            0.010157,           0.0026655,             0.94416,             0.76148,             0.80251,             0.69018,            0.011529,           0.0074422,            0.008523,            0.001684,            0.001684,            0.001684
                  86,             0.01244,            0.010197,           0.0030793,             0.91778,              0.7812,              0.7965,             0.68405,            0.011475,           0.0075008,           0.0081211,            0.001585,            0.001585,            0.001585
                  87,            0.011908,           0.0099802,           0.0027539,             0.92571,             0.77864,             0.79659,              0.6829,            0.011501,           0.0075023,           0.0082544,            0.001486,            0.001486,            0.001486
                  88,            0.012015,            0.010011,           0.0029378,             0.94124,             0.74972,             0.80358,             0.69218,            0.011348,            0.007439,           0.0089827,            0.001387,            0.001387,            0.001387
                  89,            0.011971,           0.0094025,           0.0031349,             0.92295,             0.77403,             0.79533,             0.68981,            0.011378,           0.0073462,           0.0085353,            0.001288,            0.001288,            0.001288
                  90,            0.011692,            0.009591,           0.0036365,             0.93043,             0.76753,             0.79534,             0.68421,            0.011365,           0.0073817,           0.0083778,            0.001189,            0.001189,            0.001189
                  91,            0.011696,           0.0098623,            0.002614,             0.92659,             0.76901,             0.79423,             0.69316,            0.011217,           0.0073137,           0.0085176,             0.00109,             0.00109,             0.00109
                  92,            0.011078,           0.0099058,           0.0027378,             0.93324,             0.75071,             0.80281,              0.6965,            0.011255,           0.0074536,           0.0091404,            0.000991,            0.000991,            0.000991
                  93,             0.01116,           0.0095491,           0.0024232,             0.92984,             0.75158,             0.80372,             0.70057,            0.011182,           0.0073506,            0.009197,            0.000892,            0.000892,            0.000892
                  94,            0.011466,           0.0098796,           0.0023532,             0.93738,             0.75186,             0.79376,             0.68953,            0.011087,           0.0073544,           0.0086635,            0.000793,            0.000793,            0.000793
                  95,            0.010878,           0.0097338,           0.0022488,             0.93796,             0.75474,             0.79522,             0.69373,            0.011287,           0.0074176,           0.0086342,            0.000694,            0.000694,            0.000694
                  96,            0.011246,           0.0090685,            0.002645,             0.91483,             0.77529,             0.79398,             0.69123,            0.011112,           0.0073556,           0.0087197,            0.000595,            0.000595,            0.000595
                  97,            0.011071,           0.0093181,           0.0023763,             0.91728,             0.77821,             0.79249,             0.69281,            0.011071,           0.0073635,           0.0087178,            0.000496,            0.000496,            0.000496
                  98,            0.010976,           0.0095425,           0.0024762,             0.90781,             0.78268,             0.80419,             0.69875,            0.010966,           0.0073521,           0.0087036,            0.000397,            0.000397,            0.000397
                  99,            0.010835,           0.0093583,           0.0028107,             0.93198,             0.76022,             0.80463,             0.69905,            0.010987,           0.0073632,            0.008728,            0.000298,            0.000298,            0.000298
