               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.015587,            0.012271,           0.0043385,             0.91194,             0.87434,              0.9047,             0.74423,            0.012491,           0.0081127,            0.013107,            0.006931,            0.006931,            0.006931
                 157,            0.015209,            0.012113,           0.0041145,             0.91294,             0.86004,             0.90766,             0.77074,            0.012264,            0.007686,            0.010877,           0.0069112,           0.0069112,           0.0069112
                 158,            0.014922,            0.012466,           0.0044854,             0.88353,              0.8846,              0.9037,             0.75363,             0.01245,           0.0078564,            0.010991,           0.0068914,           0.0068914,           0.0068914
                 159,            0.015131,            0.011898,           0.0035231,             0.87493,             0.85161,             0.85644,             0.71807,            0.012193,           0.0076368,            0.014947,           0.0068716,           0.0068716,           0.0068716
                 160,            0.015022,            0.011909,           0.0037285,             0.85104,             0.83676,             0.84892,              0.7238,            0.012199,           0.0075709,             0.01419,           0.0068518,           0.0068518,           0.0068518
                 161,            0.014905,            0.012148,           0.0039447,             0.88336,             0.86087,             0.88497,             0.74246,            0.012248,           0.0079835,             0.01286,            0.006832,            0.006832,            0.006832
                 162,            0.015012,            0.012232,           0.0032501,             0.86272,             0.86537,             0.87728,             0.73577,            0.012179,           0.0076612,            0.013726,           0.0068122,           0.0068122,           0.0068122
                 163,             0.01489,            0.011734,           0.0036525,              0.8813,             0.81087,             0.85307,             0.72529,            0.012089,           0.0076712,            0.014046,           0.0067924,           0.0067924,           0.0067924
                 164,            0.015037,            0.011476,           0.0040266,             0.85517,             0.87906,             0.89916,             0.75692,            0.012777,           0.0078549,            0.012234,           0.0067726,           0.0067726,           0.0067726
                 165,            0.015335,            0.012406,           0.0039433,             0.85428,             0.86387,             0.87584,               0.759,            0.012012,           0.0074629,            0.014429,           0.0067528,           0.0067528,           0.0067528
                 166,            0.015226,            0.012014,            0.004008,             0.86218,             0.85971,             0.86662,             0.73621,            0.012119,           0.0077817,            0.016309,            0.006733,            0.006733,            0.006733
                 167,            0.014403,            0.011647,            0.003647,             0.80464,             0.87217,             0.87334,             0.74134,            0.011892,           0.0076391,            0.012183,           0.0067132,           0.0067132,           0.0067132
                 168,            0.015219,             0.01212,           0.0037357,             0.87317,             0.85932,             0.87067,             0.75157,            0.012191,           0.0074108,            0.014411,           0.0066934,           0.0066934,           0.0066934
                 169,            0.014583,             0.01139,           0.0033922,             0.91001,             0.84794,             0.89169,             0.75399,            0.012349,           0.0076702,            0.014639,           0.0066736,           0.0066736,           0.0066736
                 170,            0.014603,            0.012074,           0.0040753,             0.87862,             0.88135,             0.89627,               0.747,            0.012117,           0.0075755,            0.013759,           0.0066538,           0.0066538,           0.0066538
                 171,            0.014798,            0.012205,           0.0036645,             0.88016,             0.83596,              0.8807,              0.7404,            0.012391,           0.0079108,              0.0133,            0.006634,            0.006634,            0.006634
                 172,            0.015189,            0.012182,           0.0043439,             0.87613,             0.87352,             0.88525,              0.7423,            0.012278,           0.0076183,            0.012926,           0.0066142,           0.0066142,           0.0066142
                 173,            0.014406,            0.011702,             0.00377,             0.84473,             0.84382,              0.8606,               0.732,            0.012188,           0.0076283,            0.015058,           0.0065944,           0.0065944,           0.0065944
                 174,            0.014458,            0.012001,           0.0036108,             0.86904,             0.86678,             0.87257,             0.73471,             0.01178,           0.0073616,            0.016169,           0.0065746,           0.0065746,           0.0065746
                 175,            0.013974,            0.011388,           0.0033355,             0.89615,             0.90543,             0.91926,             0.77333,            0.011984,           0.0075732,            0.010431,           0.0065548,           0.0065548,           0.0065548
                 176,            0.014694,             0.01161,           0.0041776,             0.83387,             0.88725,             0.88737,             0.75554,             0.01222,           0.0079988,            0.013375,            0.006535,            0.006535,            0.006535
                 177,            0.014859,            0.011657,           0.0036687,             0.93143,             0.82421,             0.87369,             0.72922,            0.012177,           0.0076194,            0.013547,           0.0065152,           0.0065152,           0.0065152
                 178,            0.014655,            0.011997,           0.0043278,               0.933,             0.81697,             0.86824,             0.71843,            0.012334,           0.0078761,            0.013251,           0.0064954,           0.0064954,           0.0064954
                 179,            0.014658,             0.01201,           0.0033995,             0.86107,             0.88329,             0.88165,              0.7386,            0.012352,           0.0075819,            0.010814,           0.0064756,           0.0064756,           0.0064756
                 180,            0.014704,            0.011615,           0.0036648,             0.86765,             0.83312,             0.87308,              0.7434,            0.011689,           0.0076041,            0.013497,           0.0064558,           0.0064558,           0.0064558
                 181,             0.01497,             0.01174,           0.0036952,             0.81702,             0.92908,             0.89705,             0.75326,            0.011837,           0.0074882,            0.012711,            0.006436,            0.006436,            0.006436
                 182,            0.015092,            0.011766,           0.0033837,             0.88769,             0.82411,             0.86801,             0.73425,            0.012099,           0.0076228,            0.015807,           0.0064162,           0.0064162,           0.0064162
                 183,            0.014851,            0.011596,           0.0040421,             0.89956,             0.84621,             0.86811,             0.73326,            0.012268,           0.0080467,             0.01405,           0.0063964,           0.0063964,           0.0063964
                 184,            0.014932,            0.011512,           0.0033221,             0.89603,             0.83999,             0.88212,             0.75386,            0.012144,           0.0079402,            0.012203,           0.0063766,           0.0063766,           0.0063766
                 185,            0.014419,            0.011278,           0.0035537,             0.85703,             0.83709,             0.87769,             0.73653,            0.012126,           0.0076674,            0.014547,           0.0063568,           0.0063568,           0.0063568
                 186,            0.014671,             0.01187,           0.0039859,             0.82628,              0.8918,             0.89996,             0.77181,            0.011857,           0.0077793,            0.013642,            0.006337,            0.006337,            0.006337
                 187,            0.014463,            0.011368,           0.0035613,             0.91862,             0.83371,             0.88315,             0.75395,            0.011968,           0.0077552,            0.013889,           0.0063172,           0.0063172,           0.0063172
                 188,            0.014537,            0.011586,           0.0038795,             0.86164,             0.84404,              0.8842,             0.75241,            0.011816,           0.0076641,            0.014999,           0.0062974,           0.0062974,           0.0062974
                 189,            0.014408,            0.011348,           0.0040842,             0.90021,             0.87611,             0.89695,              0.7633,            0.012267,           0.0076302,            0.014481,           0.0062776,           0.0062776,           0.0062776
                 190,             0.01434,             0.01129,           0.0043943,             0.88703,             0.88324,             0.89703,             0.74153,             0.01254,           0.0078579,            0.012553,           0.0062578,           0.0062578,           0.0062578
                 191,            0.014445,            0.011539,           0.0048039,               0.914,             0.83874,             0.88483,             0.74549,            0.012284,           0.0079271,            0.012268,            0.006238,            0.006238,            0.006238
                 192,            0.014853,            0.011722,           0.0039265,             0.88908,             0.84656,             0.87395,             0.73136,            0.012483,           0.0077644,            0.014244,           0.0062182,           0.0062182,           0.0062182
                 193,             0.01476,            0.011897,           0.0038107,              0.8742,             0.76737,             0.82764,             0.69007,            0.013388,           0.0080574,            0.012164,           0.0061984,           0.0061984,           0.0061984
                 194,            0.014498,            0.011638,           0.0035456,             0.84244,             0.85145,             0.88998,             0.76607,            0.011733,           0.0076662,             0.01265,           0.0061786,           0.0061786,           0.0061786
                 195,            0.014622,            0.011357,           0.0034303,             0.87316,             0.86454,             0.87688,             0.75233,            0.011458,           0.0072788,            0.014792,           0.0061588,           0.0061588,           0.0061588
                 196,            0.015007,            0.011418,           0.0040371,             0.80904,             0.89827,             0.87523,             0.73171,            0.012099,           0.0076333,            0.013196,            0.006139,            0.006139,            0.006139
                 197,            0.014899,             0.01221,           0.0034692,             0.82689,             0.88385,             0.87083,             0.74168,            0.011768,           0.0076205,            0.013208,           0.0061192,           0.0061192,           0.0061192
                 198,            0.014838,            0.011832,           0.0037574,              0.8583,             0.85884,             0.89037,             0.76634,            0.011733,           0.0073901,            0.014068,           0.0060994,           0.0060994,           0.0060994
                 199,            0.014593,            0.011288,           0.0033622,             0.89598,             0.83948,             0.87833,             0.75404,            0.011708,           0.0075674,            0.013397,           0.0060796,           0.0060796,           0.0060796
                 200,            0.014112,             0.01121,           0.0040835,             0.89607,             0.85439,             0.88829,              0.7584,            0.011877,           0.0075361,            0.013075,           0.0060598,           0.0060598,           0.0060598
                 201,            0.014358,            0.011757,           0.0039766,             0.87615,             0.81021,             0.87451,             0.74527,            0.012251,           0.0078714,            0.014912,             0.00604,             0.00604,             0.00604
                 202,            0.014444,            0.011571,           0.0038133,              0.8543,             0.90057,             0.89233,             0.76589,            0.012072,           0.0077283,            0.013748,           0.0060202,           0.0060202,           0.0060202
                 203,            0.014118,            0.011576,           0.0041255,             0.88004,             0.86039,             0.88014,             0.75689,             0.01174,           0.0073671,            0.014879,           0.0060004,           0.0060004,           0.0060004
                 204,            0.014398,            0.012122,           0.0036845,             0.89343,             0.87022,             0.88977,             0.75824,            0.011587,           0.0075945,            0.014032,           0.0059806,           0.0059806,           0.0059806
                 205,            0.013488,             0.01118,           0.0031963,             0.86342,             0.86252,             0.88877,             0.77291,            0.011622,           0.0071732,            0.013864,           0.0059608,           0.0059608,           0.0059608
                 206,            0.014067,            0.011027,            0.003936,             0.85129,             0.88639,             0.88749,             0.77182,             0.01145,           0.0070601,            0.012989,            0.005941,            0.005941,            0.005941
                 207,            0.014192,            0.011719,           0.0033376,               0.817,              0.9111,              0.9054,              0.7731,            0.011684,           0.0074663,            0.012921,           0.0059212,           0.0059212,           0.0059212
                 208,            0.014019,            0.011403,           0.0039476,             0.84708,             0.83564,             0.87555,             0.74339,            0.011363,            0.007524,            0.016628,           0.0059014,           0.0059014,           0.0059014
                 209,            0.013573,             0.01111,           0.0031636,             0.82992,             0.83893,             0.86796,              0.7366,            0.011929,           0.0077884,             0.01502,           0.0058816,           0.0058816,           0.0058816
                 210,            0.013792,            0.011647,            0.002881,             0.83913,             0.80292,             0.84266,             0.72811,            0.011603,           0.0074833,            0.014574,           0.0058618,           0.0058618,           0.0058618
                 211,             0.01387,            0.011029,            0.002676,             0.93976,             0.81604,             0.89964,             0.76539,            0.011285,            0.007303,            0.012657,            0.005842,            0.005842,            0.005842
                 212,            0.013875,             0.01128,           0.0034489,             0.84469,             0.91559,             0.89693,             0.77379,            0.011185,            0.007117,             0.01149,           0.0058222,           0.0058222,           0.0058222
                 213,            0.014157,            0.011358,           0.0030844,             0.87863,             0.86483,             0.90159,             0.76206,            0.011262,            0.007324,             0.01069,           0.0058024,           0.0058024,           0.0058024
                 214,               0.014,            0.011614,           0.0034545,              0.8595,             0.87027,             0.89193,             0.76491,            0.011262,           0.0073068,            0.011277,           0.0057826,           0.0057826,           0.0057826
                 215,            0.014407,            0.011336,           0.0035698,              0.8782,             0.84025,             0.88317,             0.77149,            0.011585,           0.0073276,            0.013106,           0.0057628,           0.0057628,           0.0057628
                 216,            0.014617,            0.011695,           0.0033546,             0.87819,              0.8585,             0.88758,             0.76072,            0.011398,           0.0074213,            0.014439,            0.005743,            0.005743,            0.005743
                 217,            0.014008,            0.011278,            0.003053,             0.88411,             0.85121,             0.87223,             0.75285,            0.011733,           0.0074228,            0.015931,           0.0057232,           0.0057232,           0.0057232
                 218,            0.013246,            0.011028,           0.0030374,             0.91807,             0.87405,             0.89259,              0.7545,             0.01165,           0.0074158,            0.014375,           0.0057034,           0.0057034,           0.0057034
                 219,            0.014092,            0.011678,           0.0032782,             0.84274,             0.87342,              0.8831,             0.76844,            0.011469,           0.0073823,            0.014657,           0.0056836,           0.0056836,           0.0056836
                 220,            0.013914,            0.011209,            0.003188,             0.87251,             0.86378,             0.87838,             0.74996,            0.011609,           0.0076013,            0.013031,           0.0056638,           0.0056638,           0.0056638
                 221,            0.013641,            0.010876,           0.0035134,             0.85262,             0.85292,             0.88969,              0.7691,            0.011753,           0.0074727,            0.013526,            0.005644,            0.005644,            0.005644
                 222,            0.013822,             0.01148,           0.0032147,             0.88751,             0.87558,             0.89822,             0.76546,            0.011356,           0.0074889,            0.014426,           0.0056242,           0.0056242,           0.0056242
                 223,            0.013624,             0.01091,           0.0031013,             0.91169,             0.84863,             0.88106,             0.75366,            0.011712,           0.0078035,            0.014245,           0.0056044,           0.0056044,           0.0056044
                 224,            0.013806,            0.011033,           0.0035338,             0.88524,             0.88283,             0.91047,             0.78265,            0.011228,           0.0075317,            0.011372,           0.0055846,           0.0055846,           0.0055846
                 225,            0.013422,            0.011286,           0.0030825,              0.8743,             0.86554,             0.90864,             0.77078,            0.011322,           0.0073171,            0.012022,           0.0055648,           0.0055648,           0.0055648
                 226,             0.01332,            0.010866,            0.002744,             0.88625,             0.85217,             0.88928,             0.75672,            0.011451,           0.0073563,            0.013952,            0.005545,            0.005545,            0.005545
                 227,             0.01335,            0.011192,           0.0032957,             0.84144,             0.88179,             0.88623,             0.75987,            0.011469,           0.0075174,            0.015431,           0.0055252,           0.0055252,           0.0055252
                 228,            0.013337,            0.010769,           0.0031663,             0.85142,             0.86782,             0.90233,             0.76843,            0.011737,            0.007466,            0.011836,           0.0055054,           0.0055054,           0.0055054
                 229,            0.013536,             0.01077,           0.0031833,             0.92165,             0.83313,             0.90955,             0.77408,             0.01158,           0.0074741,            0.014605,           0.0054856,           0.0054856,           0.0054856
                 230,            0.013819,            0.011202,           0.0034352,               0.836,             0.88548,             0.89204,             0.76364,            0.011486,           0.0073217,            0.012446,           0.0054658,           0.0054658,           0.0054658
                 231,            0.013704,            0.010751,           0.0027291,             0.88888,             0.90798,             0.90197,             0.77541,            0.011612,           0.0074291,            0.011446,            0.005446,            0.005446,            0.005446
                 232,            0.013651,            0.011071,           0.0030224,             0.83346,             0.84942,             0.85315,             0.73669,            0.011922,           0.0075782,            0.011714,           0.0054262,           0.0054262,           0.0054262
                 233,            0.013521,            0.011477,            0.002825,             0.85164,             0.84768,             0.85257,             0.73079,            0.011357,           0.0075392,            0.014231,           0.0054064,           0.0054064,           0.0054064
                 234,            0.013119,            0.011074,           0.0029728,             0.90625,             0.85429,             0.88637,             0.76052,            0.011629,           0.0074892,            0.016044,           0.0053866,           0.0053866,           0.0053866
                 235,            0.013053,            0.011117,           0.0025402,             0.86164,             0.86618,             0.87975,             0.76268,            0.011409,           0.0073422,            0.014413,           0.0053668,           0.0053668,           0.0053668
                 236,            0.012762,            0.010441,           0.0024182,             0.87155,             0.86568,              0.8766,             0.76353,            0.011158,            0.007602,             0.01491,            0.005347,            0.005347,            0.005347
                 237,            0.013128,             0.01069,           0.0027599,             0.87842,             0.84902,             0.88753,             0.77366,            0.011323,           0.0076627,            0.014489,           0.0053272,           0.0053272,           0.0053272
                 238,            0.013064,            0.010851,           0.0026997,             0.86722,             0.86916,             0.89005,             0.75904,            0.011383,           0.0074725,            0.013806,           0.0053074,           0.0053074,           0.0053074
                 239,            0.013075,            0.010929,           0.0027404,             0.83074,             0.87197,              0.8716,             0.74603,            0.011343,           0.0073158,            0.015029,           0.0052876,           0.0052876,           0.0052876
                 240,            0.013178,            0.010871,           0.0024002,             0.88624,             0.83419,             0.88793,             0.75529,            0.011449,           0.0074156,            0.012659,           0.0052678,           0.0052678,           0.0052678
                 241,             0.01337,            0.010849,           0.0030472,             0.89611,             0.85648,             0.90138,             0.77577,            0.011469,           0.0076367,            0.012153,            0.005248,            0.005248,            0.005248
                 242,            0.013203,            0.010523,           0.0031404,             0.83432,             0.87699,             0.89995,             0.77993,            0.011482,           0.0073656,            0.014605,           0.0052282,           0.0052282,           0.0052282
                 243,            0.013405,            0.011205,           0.0027232,             0.84943,             0.85608,              0.8648,             0.75221,            0.011274,           0.0073079,            0.016778,           0.0052084,           0.0052084,           0.0052084
                 244,            0.013049,            0.011138,           0.0029608,             0.89679,             0.86015,             0.89258,             0.77148,            0.011097,           0.0072209,            0.015719,           0.0051886,           0.0051886,           0.0051886
                 245,            0.012766,            0.010774,           0.0029759,             0.91527,             0.84421,             0.91769,             0.80509,            0.011015,           0.0073395,            0.011029,           0.0051688,           0.0051688,           0.0051688
                 246,            0.012965,            0.010534,           0.0023513,             0.88336,              0.8594,             0.89027,             0.78269,             0.01086,           0.0071772,            0.013288,            0.005149,            0.005149,            0.005149
                 247,            0.012914,            0.010458,           0.0026285,             0.90082,             0.86095,             0.89074,             0.78063,            0.010657,           0.0070837,             0.01535,           0.0051292,           0.0051292,           0.0051292
                 248,            0.013041,            0.010875,           0.0031196,             0.86823,             0.83399,             0.88262,             0.77449,            0.010888,           0.0071495,            0.012834,           0.0051094,           0.0051094,           0.0051094
                 249,            0.013195,            0.011045,           0.0029284,             0.79566,             0.87928,             0.87368,              0.7698,            0.010917,           0.0073152,            0.013465,           0.0050896,           0.0050896,           0.0050896
                 250,            0.012947,            0.010647,           0.0023827,             0.81491,             0.88528,             0.87084,             0.76511,            0.011037,           0.0072502,            0.013699,           0.0050698,           0.0050698,           0.0050698
                 251,            0.013052,            0.010541,           0.0030032,             0.87801,             0.86447,             0.90615,             0.78999,            0.011142,           0.0071094,            0.010662,             0.00505,             0.00505,             0.00505
                 252,            0.013089,            0.010937,           0.0029779,             0.86821,             0.84349,             0.89788,             0.79167,            0.010952,           0.0070183,            0.012196,           0.0050302,           0.0050302,           0.0050302
                 253,            0.012816,            0.010669,           0.0028755,             0.87084,              0.8554,              0.8922,             0.77324,            0.011508,           0.0076334,            0.013701,           0.0050104,           0.0050104,           0.0050104
                 254,            0.013024,             0.01064,           0.0030217,             0.85779,             0.91211,             0.90521,             0.79099,            0.011083,           0.0075282,           0.0094017,           0.0049906,           0.0049906,           0.0049906
                 255,            0.012996,            0.010872,           0.0029011,             0.85069,             0.85622,             0.87085,             0.75903,            0.010979,           0.0072933,            0.012945,           0.0049708,           0.0049708,           0.0049708
                 256,            0.013111,            0.010892,           0.0026398,             0.81661,             0.87472,             0.86779,              0.7395,            0.011191,           0.0073521,            0.012694,            0.004951,            0.004951,            0.004951
                 257,            0.013027,            0.010841,           0.0026449,             0.87868,             0.82851,             0.88564,             0.76645,            0.011263,           0.0074823,            0.014277,           0.0049312,           0.0049312,           0.0049312
                 258,            0.013328,            0.010855,           0.0029767,             0.87313,             0.84242,             0.87319,             0.75848,            0.011547,           0.0071943,            0.016371,           0.0049114,           0.0049114,           0.0049114
                 259,            0.012778,             0.01052,           0.0026649,             0.87395,             0.84623,             0.87543,              0.7553,            0.011508,           0.0075421,            0.015754,           0.0048916,           0.0048916,           0.0048916
                 260,            0.012684,            0.010748,           0.0028103,             0.89728,             0.87954,             0.89735,             0.77125,            0.011536,           0.0072424,            0.013269,           0.0048718,           0.0048718,           0.0048718
                 261,            0.012895,             0.01099,           0.0029722,             0.88824,              0.8464,             0.87777,             0.74832,            0.011525,           0.0073829,            0.015742,            0.004852,            0.004852,            0.004852
                 262,            0.012766,            0.010589,           0.0018411,             0.86145,             0.84626,             0.87913,              0.7512,            0.011403,           0.0070111,             0.01705,           0.0048322,           0.0048322,           0.0048322
                 263,              0.0128,            0.010703,           0.0024777,             0.92179,             0.84342,             0.87877,             0.75056,            0.011259,           0.0070153,            0.017531,           0.0048124,           0.0048124,           0.0048124
                 264,            0.012425,            0.010838,           0.0024265,             0.87569,             0.83147,             0.87737,             0.76091,            0.011242,           0.0072534,            0.015795,           0.0047926,           0.0047926,           0.0047926
                 265,            0.012828,            0.010689,           0.0021269,             0.90329,              0.8248,             0.88328,             0.76986,            0.011344,           0.0073214,            0.013937,           0.0047728,           0.0047728,           0.0047728
                 266,            0.012364,            0.010389,           0.0023972,             0.89127,             0.86374,              0.8971,             0.77415,            0.011142,           0.0071602,            0.013659,            0.004753,            0.004753,            0.004753
                 267,            0.012358,            0.010321,           0.0027297,             0.87027,              0.8505,             0.89864,             0.77107,            0.011114,            0.007381,            0.015131,           0.0047332,           0.0047332,           0.0047332
                 268,            0.012636,            0.010316,           0.0024351,             0.88901,             0.87195,             0.90339,             0.78023,            0.011159,            0.007534,            0.014027,           0.0047134,           0.0047134,           0.0047134
                 269,            0.012638,            0.010605,           0.0020085,             0.86518,             0.87511,             0.88652,             0.77719,            0.011127,           0.0075871,            0.014435,           0.0046936,           0.0046936,           0.0046936
                 270,            0.012747,            0.010483,           0.0022381,              0.8876,             0.88787,             0.90768,             0.79234,            0.011134,           0.0073418,            0.012747,           0.0046738,           0.0046738,           0.0046738
                 271,            0.012227,            0.010443,           0.0023263,             0.88884,             0.89174,              0.9072,             0.78111,            0.011108,           0.0072743,            0.012793,            0.004654,            0.004654,            0.004654
                 272,            0.012705,            0.010549,           0.0021586,             0.89299,             0.90508,              0.9135,             0.78515,            0.011242,           0.0072783,            0.011126,           0.0046342,           0.0046342,           0.0046342
                 273,            0.012298,            0.010403,           0.0026575,             0.88846,             0.88246,             0.89909,             0.78823,            0.010965,            0.006979,            0.012863,           0.0046144,           0.0046144,           0.0046144
                 274,            0.012332,            0.010514,           0.0026595,             0.85621,             0.88843,             0.88332,             0.76467,            0.011128,           0.0072042,            0.014935,           0.0045946,           0.0045946,           0.0045946
                 275,            0.012429,            0.010252,           0.0030265,             0.86002,             0.87641,             0.89078,              0.7731,             0.01112,           0.0073571,            0.014457,           0.0045748,           0.0045748,           0.0045748
                 276,            0.012464,            0.010625,           0.0022797,             0.87262,             0.88655,             0.89682,             0.77817,             0.01104,           0.0072526,            0.012021,            0.004555,            0.004555,            0.004555
                 277,            0.012335,            0.010269,           0.0023053,             0.84781,             0.91091,             0.89843,             0.77756,            0.010959,           0.0071036,            0.013266,           0.0045352,           0.0045352,           0.0045352
                 278,            0.012293,            0.010303,           0.0028706,             0.91011,              0.8787,             0.91095,             0.79129,            0.011143,           0.0072902,            0.010536,           0.0045154,           0.0045154,           0.0045154
                 279,             0.01236,            0.010423,           0.0026154,             0.92106,             0.88159,              0.9195,             0.78945,            0.011494,           0.0073857,            0.012191,           0.0044956,           0.0044956,           0.0044956
                 280,            0.012179,            0.010104,           0.0024473,             0.90811,             0.89257,             0.92535,             0.79783,            0.011454,           0.0075063,            0.010803,           0.0044758,           0.0044758,           0.0044758
                 281,            0.012211,            0.010458,           0.0022668,             0.92593,             0.86234,             0.92033,             0.79557,            0.011008,           0.0075277,            0.012178,            0.004456,            0.004456,            0.004456
                 282,            0.012368,            0.010673,           0.0025652,             0.87006,             0.88072,             0.89815,             0.79623,            0.010865,           0.0072552,            0.013039,           0.0044362,           0.0044362,           0.0044362
                 283,            0.012438,            0.010787,           0.0030717,             0.87052,             0.85724,             0.89805,             0.78307,            0.010772,           0.0071204,            0.014033,           0.0044164,           0.0044164,           0.0044164
                 284,            0.012157,            0.010421,           0.0031508,             0.88598,             0.88168,             0.90849,             0.79375,            0.010762,           0.0070295,            0.011378,           0.0043966,           0.0043966,           0.0043966
                 285,            0.012866,            0.010543,           0.0026114,             0.90717,             0.85068,             0.90392,              0.7854,            0.010956,           0.0070518,            0.012083,           0.0043768,           0.0043768,           0.0043768
                 286,            0.012212,            0.010052,           0.0023937,             0.88336,             0.85598,             0.88755,             0.77463,            0.011011,           0.0071908,            0.012285,            0.004357,            0.004357,            0.004357
                 287,            0.012087,            0.010362,           0.0023489,             0.89441,             0.85082,             0.88737,              0.7737,             0.01105,           0.0070499,            0.013048,           0.0043372,           0.0043372,           0.0043372
                 288,            0.012354,            0.010197,           0.0027648,             0.87611,             0.85883,             0.88354,              0.7721,            0.010774,           0.0069966,            0.014817,           0.0043174,           0.0043174,           0.0043174
                 289,            0.011988,           0.0098218,           0.0022503,             0.88366,             0.88249,             0.90343,             0.78837,            0.010931,           0.0072233,            0.012906,           0.0042976,           0.0042976,           0.0042976
                 290,            0.012118,            0.010199,           0.0028999,             0.88945,             0.88724,             0.89387,             0.77833,            0.010939,           0.0071596,            0.013594,           0.0042778,           0.0042778,           0.0042778
                 291,            0.012015,           0.0099921,           0.0021191,             0.87086,             0.85575,             0.87617,             0.76569,            0.010782,           0.0070167,            0.012199,            0.004258,            0.004258,            0.004258
                 292,            0.012048,            0.010009,           0.0024133,             0.85614,             0.84498,             0.88455,             0.77666,            0.010845,           0.0071314,            0.012242,           0.0042382,           0.0042382,           0.0042382
                 293,            0.012408,            0.010116,           0.0026208,              0.8381,             0.89914,             0.88473,             0.77883,            0.010945,           0.0071623,            0.012128,           0.0042184,           0.0042184,           0.0042184
                 294,            0.012698,            0.010671,           0.0025267,             0.85177,             0.87797,             0.90553,               0.801,            0.010664,           0.0070221,            0.010371,           0.0041986,           0.0041986,           0.0041986
                 295,             0.01256,            0.010668,           0.0026675,             0.85561,             0.86087,              0.8656,               0.753,            0.010688,           0.0070149,            0.015267,           0.0041788,           0.0041788,           0.0041788
                 296,            0.012433,            0.010083,           0.0027972,             0.86036,             0.86315,             0.88526,             0.76425,            0.010991,           0.0072396,            0.014821,            0.004159,            0.004159,            0.004159
                 297,            0.012397,            0.010541,           0.0025395,             0.84606,              0.8859,             0.89973,             0.77497,            0.011084,            0.007588,            0.012414,           0.0041392,           0.0041392,           0.0041392
                 298,             0.01215,           0.0098952,           0.0024481,             0.84884,             0.89141,             0.89059,             0.77261,            0.011064,           0.0074251,            0.010919,           0.0041194,           0.0041194,           0.0041194
                 299,            0.011766,           0.0097676,            0.001839,             0.85738,             0.89214,             0.88428,              0.7806,            0.011066,           0.0072536,            0.012108,           0.0040996,           0.0040996,           0.0040996
                 300,            0.012059,            0.010061,           0.0022626,             0.89465,             0.88981,             0.91967,             0.79473,            0.010889,           0.0074565,            0.010834,           0.0040798,           0.0040798,           0.0040798
                 301,            0.011891,            0.010061,           0.0019806,             0.81487,              0.9165,             0.90171,             0.79475,            0.010891,           0.0072415,            0.013261,             0.00406,             0.00406,             0.00406
                 302,            0.011724,            0.010355,           0.0021581,              0.8921,             0.84108,             0.90346,             0.79916,            0.011168,           0.0072961,            0.010438,           0.0040402,           0.0040402,           0.0040402
                 303,            0.011967,            0.010036,           0.0018794,             0.86673,             0.90461,             0.91399,             0.78494,             0.01106,           0.0074815,            0.012557,           0.0040204,           0.0040204,           0.0040204
                 304,            0.011818,           0.0098122,           0.0022928,             0.88458,             0.90911,             0.90655,             0.78221,             0.01114,            0.007341,            0.012896,           0.0040006,           0.0040006,           0.0040006
                 305,            0.011958,            0.010022,           0.0027158,             0.88879,             0.88458,             0.90708,              0.7979,            0.011077,           0.0071176,            0.011852,           0.0039808,           0.0039808,           0.0039808
                 306,            0.011711,           0.0095597,           0.0021974,             0.85107,             0.88474,             0.90267,              0.7872,            0.010928,           0.0071014,            0.013517,            0.003961,            0.003961,            0.003961
                 307,            0.011658,            0.010298,           0.0019985,             0.85529,              0.8609,             0.88888,             0.77381,            0.010913,           0.0072168,            0.014779,           0.0039412,           0.0039412,           0.0039412
                 308,            0.011896,           0.0097018,           0.0020869,             0.82368,             0.88859,             0.89983,             0.78349,            0.010725,           0.0073275,            0.015072,           0.0039214,           0.0039214,           0.0039214
                 309,            0.011486,           0.0094221,           0.0018709,             0.86388,              0.8301,             0.88172,             0.77617,            0.010817,           0.0076051,            0.018158,           0.0039016,           0.0039016,           0.0039016
                 310,            0.011673,           0.0098928,           0.0021478,             0.87789,             0.82449,             0.86634,             0.76811,            0.010545,           0.0073761,            0.017859,           0.0038818,           0.0038818,           0.0038818
                 311,             0.01154,           0.0095465,           0.0024322,             0.86629,             0.83039,             0.86338,             0.76187,            0.010684,           0.0073307,            0.017139,            0.003862,            0.003862,            0.003862
                 312,              0.0116,            0.010065,           0.0023923,             0.87763,             0.85945,             0.88478,             0.77675,            0.010843,           0.0073089,            0.015984,           0.0038422,           0.0038422,           0.0038422
                 313,            0.011527,           0.0097697,             0.00212,             0.87451,             0.85964,             0.89491,             0.78209,            0.010883,           0.0072653,            0.015697,           0.0038224,           0.0038224,           0.0038224
                 314,            0.011676,           0.0096679,           0.0021269,              0.8106,             0.88768,              0.8953,              0.7813,            0.010755,           0.0072854,             0.01396,           0.0038026,           0.0038026,           0.0038026
                 315,            0.011944,           0.0099338,           0.0026445,             0.83511,             0.88957,             0.90549,             0.78901,            0.010828,           0.0071192,            0.012281,           0.0037828,           0.0037828,           0.0037828
